param_index	reaction_id	source	prior	gen1	gen2	gen3	gen4	gen5	gen6	gen7	gen8	gen9	gen10	gen11	gen12	gen13	gen14	gen15	gen16	gen17	gen18	gen19	gen20	gen21	gen22	gen23	gen24	gen25	gen26	gen27	gen28	gen29	gen30	gen31	gen32
3247	r_3055_EXP_2	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3248	r_3056_EXP_1	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3249	r_3056_EXP_2	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3250	r_3057_EXP_1	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3251	r_3057_EXP_2	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3252	r_3058_EXP_1	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3253	r_3058_EXP_2	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3254	r_3059_EXP_1	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3255	r_3059_EXP_2	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3256	r_3060_EXP_1	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3257	r_3060_EXP_2	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3258	r_3061_EXP_1	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3259	r_3061_EXP_2	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3260	r_3062_EXP_1	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3261	r_3062_EXP_2	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3262	r_3063_EXP_1	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3263	r_3063_EXP_2	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3264	r_3064_EXP_1	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3265	r_3064_EXP_2	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3266	r_3065_EXP_1	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3267	r_3065_EXP_2	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3268	r_3066_EXP_1	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3269	r_3066_EXP_2	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3270	r_3067_EXP_1	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3271	r_3067_EXP_2	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3272	r_3068_EXP_1	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3273	r_3068_EXP_2	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3274	r_3069_EXP_1	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3275	r_3069_EXP_2	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3276	r_3070	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3277	r_3071	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3278	r_3072	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3279	r_3073	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3280	r_3074	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3281	r_3075	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3282	r_3076	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3283	r_3077	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3284	r_3078	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3285	r_3079	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3286	r_3080	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3287	r_3081	brenda	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5	1061.5
3288	r_3082	brenda	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425
3289	r_3083	brenda	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425
3290	r_3084	brenda	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425
3291	r_3085	brenda	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425
3292	r_3086	brenda	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425
3293	r_3087	brenda	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425
3294	r_3088	brenda	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425
3295	r_3089	brenda	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425
3296	r_3090	brenda	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425
3297	r_3091	brenda	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425
3298	r_3092	brenda	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425
3299	r_3093	brenda	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425
3300	r_3094	brenda	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425
3301	r_3095	brenda	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425
3302	r_3096	brenda	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425
3303	r_3097	brenda	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425	867.425
3304	r_3098	brenda	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21
3305	r_3099	brenda	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21
3306	r_3100	brenda	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21
3307	r_3101	brenda	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21
3308	r_3102	brenda	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21
3309	r_3103	brenda	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21
3310	r_3104	brenda	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8
3311	r_3105	brenda	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8
3312	r_3106	brenda	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8
3313	r_3107	brenda	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8
3314	r_3108	brenda	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8
3315	r_3109	brenda	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8
3316	r_3110	brenda	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8
3317	r_3111	brenda	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8	174.8
3318	r_3112_EXP_1	brenda	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
3319	r_3112_EXP_2	brenda	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
3320	r_3113_EXP_1	brenda	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
3321	r_3113_EXP_2	brenda	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
3322	r_3114_EXP_1	brenda	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
3323	r_3114_EXP_2	brenda	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
3324	r_3115_EXP_1	brenda	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
3325	r_3115_EXP_2	brenda	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
3326	r_3116_EXP_1	brenda	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
3327	r_3116_EXP_2	brenda	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
3328	r_3117_EXP_1	brenda	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
3329	r_3117_EXP_2	brenda	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
3330	r_3118_EXP_1	brenda	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
3331	r_3118_EXP_2	brenda	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
3332	r_3119_EXP_1	brenda	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
3333	r_3119_EXP_2	brenda	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
3334	r_3120_EXP_1	brenda	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833
3335	r_3120_EXP_2	brenda	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
3336	r_3120_EXP_3	brenda	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
3337	r_3121_EXP_1	brenda	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833
3338	r_3121_EXP_2	brenda	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
3339	r_3121_EXP_3	brenda	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
3340	r_3122_EXP_1	brenda	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833
3341	r_3122_EXP_2	brenda	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
3342	r_3122_EXP_3	brenda	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
3343	r_3123_EXP_1	brenda	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833
3344	r_3123_EXP_2	brenda	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
3345	r_3123_EXP_3	brenda	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
3346	r_3124_EXP_1	brenda	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833	833
