param_index	reaction_id	source	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80	sample81	sample82	sample83	sample84	sample85	sample86	sample87	sample88	sample89	sample90	sample91	sample92	sample93	sample94	sample95	sample96	sample97	sample98	sample99	sample100	sample101	sample102	sample103	sample104	sample105	sample106	sample107	sample108	sample109	sample110	sample111	sample112	sample113	sample114	sample115	sample116	sample117	sample118	sample119	sample120	sample121	sample122	sample123	sample124	sample125	sample126	sample127	sample128	sample129	sample130	sample131	sample132	sample133	sample134	sample135	sample136	sample137	sample138	sample139	sample140	sample141	sample142	sample143	sample144	sample145	sample146	sample147	sample148	sample149	sample150	sample151	sample152	sample153	sample154	sample155	sample156	sample157	sample158	sample159	sample160	sample161	sample162	sample163	sample164	sample165	sample166	sample167	sample168	sample169	sample170	sample171
4294	r_4276	brenda	1.8643805	44.56658	4.6594037	2.2136028	13.047511	1.3524952	5.1636027	6.2562382	2.9373484	6.2400914	3.1836391	3.4488826	1.6977393	1.3045245	0.10440144	0.69534219	0.7941266	23.296391	2.5910017	1.4551933	8.8489897	0.040683681	1.6085619	7.3743289	12.654161	4.0918172	129.79031	27.507458	0.34146243	11.22388	2.2168483	0.098856666	1.2229187	0.86892018	0.31201797	2.8511734	0.10973352	4.4119012	0.33497305	0.27383254	3.110021	3.0521198	20.437229	2.7522869	2.9323259	0.21635152	2.0717419	52.815904	25.679452	0.25222075	6.8486613	0.80339284	55.299833	0.41359052	0.10414004	5.7268715	5.1327836	0.20713632	0.79014223	5.3199233	0.61054793	24.915302	3.0179401	0.25306325	0.1591208	1.44988	39.717461	0.93243451	0.41878445	12.742685	0.75925596	45.448631	0.090775215	0.29391747	6.6905163	0.61669291	0.69425425	4.1078606	17.304352	1.3542166	1.9292629	0.61021238	3.1446976	1.1925218	1.5837442	1.1662897	1.885731	1.7852479	0.44873222	0.5635221	0.59272855	2.8328976	4.5692312	31.121292	3.2450933	0.20292742	5.2203023	16.183047	6.0389523	1.4535361	28.977334	0.13366357	12.07108	0.25084201	2.1173044	22.262554	14.719848	0.36301919	1.187095	1.2051208	0.35129658	6.5795311	0.31748413	13.271313	17.979535	1.1946138	0.91306796	2.3877013	0.21545514	1.2556542	13.550686	0.40648535	3.1950533	15.578838	3.6140063	32.222849	375.31124	1.870114	1.3210491	1.0092244	10.064751	0.867673	8.4144373	0.70986934	3.1484371	23.133418	3.2783562	1.6202358	3.7289219	9.6973586	3.8739011	16.622457	0.037704845	0.23599799	17.431748	6.5994688	58.194504	0.10697897	17.420868	0.29609963	35.128579	13.106171	10.174028	5.437295	5.0249514	1.8730627	4.7571162	44.747832	0.40265879	0.22602585	11.532535	2.6756649	0.54794284	1.8462456	4.1021745	19.992899	2.0488648	6.3092396	8.5413481	61.225024	1.8263125
4295	r_4276_REV	brenda	1.8378477	1.2718947	0.64076728	0.82159929	24.229752	31.048507	0.38629306	6.1107897	16.581534	1.372666	5.227286	0.87000076	1.3127314	2.6500287	0.97034988	3.9384798	1.8319294	14.316257	0.22475406	2.7650296	71.800944	1.467947	7.6719569	12.454981	3.6602739	0.88695885	0.20957663	143.99885	2.1641519	66.225529	15.190777	0.46910132	0.0162183	1.0909773	0.2848439	1.7546857	0.92077917	0.61189026	13.14052	0.71461918	2.202411	0.13727139	56.340728	20.929847	0.083098496	0.32692923	1.2377707	2.157328	0.030642459	12.732211	20.766043	0.51509252	0.61334181	0.42611941	2.3321894	3.1986186	1.8205455	11.709127	6.982989	0.1649833	0.74677641	3.5109676	1.6185272	4.7335635	14.843287	2.1478585	23.649093	16.685956	2.1533093	34.004929	2.6394247	12.073917	0.66317884	0.19479284	0.056207894	3.9089116	0.50947706	0.27927362	8.9769417	19.583325	1.5186327	25.753117	0.1151441	0.16033257	2.0319527	2.2181528	0.063826853	5.878111	0.058282485	5.1767095	9.6922263	1.9298028	10.165892	5.6066641	2.8940816	31.398212	1.2692177	7.8824008	1.5215199	6.7200894	27.604497	16.959817	1.996431	70.553705	6.0180695	2.7976642	0.4875447	11.518789	2.7797145	1.1589886	50.62141	36.099218	0.59823512	0.076389629	2.0364455	0.588028	4.7896913	0.11425851	4.0072638	0.73355773	0.12645493	33.868257	1.914651	3.4319326	1.3147841	1.4221563	1.2182986	0.14453797	0.21791745	3.2913225	4.9561582	2.7364724	0.66236485	1.9515898	8.1977876	0.62203394	1.6131792	0.4049395	1.0835446	2.9604903	3.3803969	22.589755	1.1944618	1.1876502	2.851144	4.5904387	0.039757178	6.2842809	15.759488	0.21953171	21.712651	33.622142	0.55660824	3.2781691	0.65076709	0.92622601	7.1933278	0.097028431	0.10442429	9.3393818	0.55923501	13.097215	22.303209	12.533989	11.012837	82.984606	0.80902535	0.3889073	0.67715069	0.079093429	1.2580258
4296	r_4279	brenda	2.2630974	33.709537	3.7306555	0.61463794	203.13488	10.514563	27.832949	146.10797	598.61996	3.3972777	239.33602	163.29612	5.9812402	563.75779	21.75527	59.225524	43.100218	9.4878674	75.4025	3.1607441	52.001526	19.115456	71.201906	5.9811065	27.062378	4.1590508	14.81768	375.01728	4.5697738	10.863886	5.7164577	3.5823047	43.538539	1.536133	1.7366282	2.0536497	1.7779233	3.402475	21.404862	0.98603999	33.183742	17.765199	1.2398128	0.99613944	12.581692	1.0979742	3.8601421	8.7783247	1.4938081	0.35747901	76.178215	5.6937555	6.0475964	2.5251316	14.548378	56.942481	35.365903	110.21804	2.335616	1.1708501	2.7053599	31.097757	88.344177	122.78388	3.3622781	20.487978	3.5494099	43.347778	47.25838	181.35045	32.822988	31.51611	102.28977	2.2104288	25.505833	73.659416	30.54251	275.75251	22.557648	484.39441	39.267562	90.05779	5.2658647	2.9569122	1.2646654	31.598999	54.980395	55.474721	0.89962755	0.35342363	0.9525271	143.94108	544.84443	2.2934892	442.79547	5.0311175	51.439168	109.52477	5.7560576	16.897957	56.098999	6.8681888	1.4848709	6.9050413	2.0738296	11.383941	1.1423165	42.948147	56.242505	0.50262327	10.015363	20.71139	4.4633655	1.2355486	21.963708	9.7418063	3.5426719	868.28677	2.7312619	32.705905	684.76415	7.7735713	28.819923	169.82445	32.104172	28.962217	9.3246168	358.11221	25.007421	9.2019754	4.9339786	2.2963423	0.52192147	20.369049	232.23874	0.68065632	14.243761	118.12175	97.708928	52.432575	184.43763	35.764607	1.7596933	11.67931	83.245126	52.542451	2.3065055	16.834207	44.230934	103.04736	14.604211	44.141435	25.535368	246.902	21.350848	1.9686098	167.45617	3.2060347	435.6341	72.226526	3.1877197	6.6199779	4.6323467	204.68247	3.0407007	2.6654473	8.1022121	1418.8433	18.476085	0.2916459	18.915285
4297	r_4282	brenda	806.65185	5914.1872	1932.7367	1905.5755	1533.263	2610.2871	9709.1513	10000	3283.3584	1538.3196	7746.0163	7244.7281	886.70579	6948.8279	736.10644	10000	10000	9799.2129	10000	2597.6677	10000	1116.0111	8448.9293	6813.8856	550.39424	1780.8438	720.53299	3845.5301	4722.5881	9797.1013	4129.7569	1608.6364	6911.4448	2497.2145	997.5578	1688.7256	1595.5429	1880.346	6563.6597	1781.2381	10000	2592.2448	5287.6415	7856.1239	10000	852.86545	1954.9579	1735.0964	1079.2476	4032.0102	10000	2385.8687	1311.422	1839.3808	753.09699	10000	1136.0162	10000	3552.6529	4540.7127	1744.2349	5813.2606	5024.5385	10000	2301.5421	10000	10000	5836.9318	10000	1956.6209	10000	3158.1023	10000	735.3779	7313.3055	5807.2171	860.32753	4695.7828	5588.3848	3431.5698	10000	10000	933.59134	562.57665	2453.7048	10000	10000	781.60832	1311.8194	7300.1267	885.78636	10000	1751.3337	535.46872	9814.0903	3128.0688	10000	10000	8714.7311	4683.1811	10000	2382.4479	510.82301	1324.6869	2021.2718	5590.751	4333.8843	1538.2138	6940.0205	2452.0137	1943.8797	10000	783.28601	1723.4587	3026.0527	495.99871	2392.0482	10000	4123.7652	8186.8686	10000	2019.2928	2487.1518	4610.1246	10000	1825.6923	4579.6994	9581.7812	7362.286	1794.9151	10000	2175.7734	526.44537	3035.8084	2195.3647	796.37211	1881.0635	4027.5737	5703.6242	1508.3851	3046.3151	10000	1482.194	3830.7603	10000	1861.8501	1920.1598	2548.0743	10000	7008.5142	10000	3908.5146	5028.9885	2243.0956	2917.9234	559.31362	1861.5587	1890.1899	3562.3825	5618.5292	1479.1348	6546.6534	4120.0457	10000	5680.5392	5877.7031	1431.3908	4353.1612	4598.3734	2578.5357	8629.7012
4298	r_4283	brenda	3.3113198	0.53477124	0.26437948	0.31363356	1.8512656	2.8926682	0.94619052	0.349708	14.725321	0.12390844	0.1076447	0.32229496	3.6040994	0.081629283	0.32909262	0.2199477	0.10092545	0.025189656	0.015215385	47.968296	1.2415067	0.96220578	11.443971	0.035418275	0.066507824	7.2631331	21.660944	0.97343465	14.496951	0.99369285	0.44915505	7.2342814	0.018144786	1.9943139	1.6697089	0.96193711	5.0914641	1.1763645	0.095254445	0.52151012	0.47134642	0.87556923	0.22558233	0.11419423	0.01239791	32.102985	0.26228161	6.3166114	18.739319	0.017186169	0.27748627	4.9501126	42.286935	5.0336437	1.5076219	0.19817315	105.76427	0.28707237	1.6122532	0.34333948	2.0999586	0.4547309	0.6230343	0.2267019	0.25075161	0.42282209	0.083557175	0.1472987	0.046637273	1.3139732	0.3670628	3.4743879	0.071550019	2.6750299	0.01	1.3006184	0.67144094	0.19412483	30.670531	5.587696	0.12053378	15.867975	6.7770906	1.4767214	17.613011	0.19598588	0.01	0.084468604	0.1712581	0.019884494	15.633274	0.24722586	33.477737	0.6135405	0.029681048	2.9080003	0.6204879	14.672397	0.13822822	0.01	0.14291923	0.39464912	8.9687305	0.31409965	6.6216601	1.9393959	0.49642325	0.28762091	0.24153804	2.8859582	0.43601891	0.4147435	3.1162897	3.7484459	3.6264717	11.877447	0.60278487	1.1389948	2.2172791	0.10381595	2.7536944	0.65039477	1.5256183	0.12621938	3.7854697	1.2585668	0.71439863	1.6313626	0.23320489	3.2917563	0.14464802	11.733502	1.0786432	0.93079222	7.6413484	4.8713498	0.47906338	0.68773474	0.4117404	17.698663	13.15393	0.058126123	1.45492	1.532621	0.77408094	16.581857	6.1928473	0.11641897	0.02695644	0.3163028	0.47836258	2.36834	0.1113718	0.1389222	0.21261886	9.5639011	40.281987	1.7705507	1.2716896	0.021804838	0.70031013	3.1122579	0.22385944	2.4224527	0.01	0.069901529	0.69285883	0.029659698	2.7468393	8.2408809	0.11223682
4299	r_4284	brenda	0.186841	0.16823566	3.2776938	2.0697213	5.4839317	24.976518	7.4245822	3.7733241	1.7657112	2.3568771	6.5686328	8.3664528	51.393475	2.9827352	0.16737329	7.2364679	3.5504095	0.01	5.9883202	2.2247028	0.01	0.17631656	4.6017983	0.01	1.5729237	1.0120356	6.2075123	5.3727524	1.4641325	0.031992518	2.1277661	16.279972	0.63465058	2.7914641	0.45576137	3.4330327	0.98696938	1.0155964	74.129396	2.0784653	5.3139744	1.9224622	0.06370231	0.21102522	1.2568955	2.2164554	3.1302337	0.35543387	1.4582681	0.73032275	0.082395271	2.4707147	7.1065051	2.4476327	0.17829266	6.3677648	32.180419	9.4243453	5.133994	1.3453597	2.6890961	0.01	3.4451108	11.205821	0.88190286	29.059555	0.01	117.22848	0.4885338	5.4554809	2.528884	0.03276075	0.37634897	0.46606153	1.705606	29.918869	2.3683726	8.6520829	0.47090336	1.3383255	0.51052154	29.502115	1.7707132	0.41585124	2.1994413	12.247159	2.879057	2.9406603	1.0946324	1.1554147	0.17780375	5.9825967	3.1718101	9.0409664	2.3317193	8.6772119	2.781248	0.64476382	32.125188	0.53434554	0.054897816	2.315007	0.187823	0.85576721	1.9450137	1.059174	1.768765	2.254635	0.70220376	34.436855	0.44133523	0.01	1.0847817	3.8854303	4.6679112	1.0718929	1.8355884	1.6253856	4.5309403	2.6748122	1.4657929	1.9406593	2.2537446	0.28379721	29.206406	0.74002596	0.52350827	2.4237187	9.7796824	1.1102189	0.01	1.6106297	0.36232525	12.297707	4.7818625	0.22689988	4.3613256	10.502611	6.6829049	12.968263	6.4004082	0.01	8.0822245	3.9723458	0.95733996	18.458917	3.5625256	0.68447869	0.011148172	5.2793157	0.022652903	0.086331287	0.50780317	0.16839957	1.2900723	0.31320794	4.4213991	5.7950624	0.17782879	0.33421828	5.593791	0.76871064	11.741786	0.37063588	0.01	1.3893698	0.54508558	1.847557	1.0062964	4.5647744	2.7391312
4300	r_4285	brenda	3.2078287	1.0091476	0.065521829	0.11981742	0.9765076	0.59804141	0.2370159	0.97018583	1.767521	15.006635	0.49585265	0.35195913	0.86132217	0.42621859	1.9042712	0.31443979	0.10919275	0.1568182	0.11892283	0.42170706	2.8106106	4.5850092	7.0905686	0.26052603	4.6955457	0.46284853	0.16860561	0.58809128	4.3618877	0.30488201	2.0052729	1.0900738	0.041490018	0.31405452	5.5094353	3.3962572	11.731173	0.29273168	0.5582107	11.72092	0.818401	0.0765322	0.070925418	3.5182575	0.23107136	1.0100307	17.886885	0.10170458	8.2448222	2.3873329	0.62983821	0.64151824	0.15012223	0.15108737	1.5441209	1.5803312	0.35762825	0.14276183	0.12778485	0.053497539	0.25884467	1.079763	0.63374545	0.71058466	3.6598948	0.22583347	0.040555243	2.2833522	1.1154275	0.90092966	0.059644888	1.897131	0.42305441	5.3643997	0.062582654	10.132296	0.39137969	0.7335365	0.5220648	0.59146306	1.2411513	4.354088	0.35507904	0.29776049	0.047035632	0.66380433	0.093564138	3.6972299	17.270702	5.4350308	0.041993573	1.7108302	0.69931337	3.1949071	0.67335995	0.1283481	1.9909917	1.6961659	2.9952963	2.1217733	0.91320134	1.0696035	0.6250593	2.6683177	0.10794327	4.6826168	0.22783561	21.241096	0.50582756	0.79477838	1.5564899	1.1190075	0.90987191	6.6382982	2.4604009	0.36748086	0.24254753	0.60789625	0.10517005	0.23438994	1.64218	2.0229685	0.91917887	1.9473178	2.4116392	1.7032519	1.3059373	1.3449192	0.16992982	1.9261242	0.82917913	0.25514152	0.7418391	0.051582907	0.62482546	0.69113765	3.1581169	0.27406427	0.85118982	0.51146948	14.503209	0.3383814	0.50450977	0.17847118	0.84102576	0.31548896	0.64614035	1.6439979	0.056508386	0.060123344	0.24102856	1.6199482	0.055661926	0.27622239	0.23801293	3.0051444	25.071489	3.250244	0.64685421	0.60041749	5.1304408	0.37014435	18.898615	0.46494797	0.97017392	2.9039271	0.26543904	1.7962743	4.8441065	3.7971039	0.27830128
4301	r_4286	brenda	0.1590908	0.8278886	1.5736608	1.5876783	0.043181888	2.3915719	0.14989993	0.46153628	0.082912212	3.4736819	1.4370064	0.85484221	0.21981345	1.0029596	0.17701846	0.76333403	0.37230585	0.070705741	7.4805646	0.021564244	0.043781078	0.063716762	0.026174234	0.11182004	0.56696567	0.034381075	0.21481031	0.14547375	2.5336242	1.7185945	0.059896802	0.024645879	3.9771043	1.2167581	0.049749446	3.8169696	0.032929428	0.05298721	4.4972844	0.46721722	0.59896185	0.041144067	1.2228255	0.21192402	2.1255883	0.0133001	1.1817201	0.037958661	1.9831108	2.6538071	4.0597205	0.045312681	0.10321355	0.26327154	0.13964934	0.52997331	0.04082619	0.55683675	0.076261814	2.6922719	0.1405331	0.81893793	1.0406369	1.3802195	0.87133244	28.723889	1.5933626	5.6442356	0.52150323	0.036013514	0.36947541	3.4015435	1.7594974	0.14383497	10.10924	0.10560997	0.054226991	0.13892986	0.89439059	0.064154563	0.38021907	0.030824228	0.15616003	0.041869617	0.13841003	0.11553095	5.8937018	0.11271891	0.11550681	0.71146074	0.50240091	0.31203377	0.023099917	0.94441979	2.0864495	2.249169	0.18802612	0.53643841	0.25227392	0.43218952	1.1546989	0.58530728	0.66711654	2.1034123	0.093618469	0.50265804	0.1512969	0.01	0.043590132	0.054842347	22.090524	0.10616661	0.060191229	2.9307218	1.5278198	0.042090621	1.1978236	0.54555981	4.0416852	0.5881507	0.55036764	0.5441566	0.046176793	0.7152354	0.15602784	0.48406153	1.4140893	0.65175535	5.0836876	0.10726939	0.29980598	0.11392665	0.5203588	2.3813734	0.18151598	0.57494802	3.0876658	0.10419525	0.8097792	0.26808797	0.099326662	0.081527964	0.28445845	2.6301786	30.721292	0.055182154	1.7566542	0.37624292	0.21290548	3.1837607	1.1646401	3.3279944	1.3299867	0.065226839	1.1000295	0.51359289	0.081558979	2.0270171	0.46975779	2.0592817	0.031592434	0.40251863	17.290832	0.10412908	0.059566641	116.2651	0.65913848	0.11022435	11.289801	2.4946998	1.3822619
4302	r_4287	brenda	3.6787563	0.65216583	1.1721916	1.8372214	7.2712004	0.37153265	0.075821571	3.7716065	4.2519119	1.3466398	58.061476	0.035305298	12.191344	0.066514591	20.12832	1.3611634	0.97002875	0.093409361	3.6683791	3.3541399	0.37239493	9.5294476	0.48739907	0.14503395	4.8863354	4.440342	0.19021185	5.4315439	0.046707947	2.1432266	4.8214769	13.349889	17.15342	3.0292573	1.4362032	0.68456196	0.083096071	0.081399937	0.39810005	0.3175701	0.19030996	0.12012467	6.2288143	1.7819535	3.0909526	3.1935311	1.6288047	0.9330602	0.41513219	0.82429252	0.28900066	4.9697698	0.57805603	4.1353628	9.7500268	4.4357495	56.826748	1.0016551	0.34094277	3.3570897	13.144466	1.1440426	19.963738	1.1886997	1.9003483	0.44380362	1.7533997	0.53442429	8.3302178	7.0704977	4.368871	0.22815255	57.445836	2.3458437	18.18251	0.89275176	2.9565735	0.11063909	0.41281354	0.70897318	15.903754	0.38405321	0.21077192	4.4979599	0.6301697	0.31571768	6.867259	1.5517646	0.62206996	1.1916041	0.33167368	12.421767	1.2340504	1.2678026	54.124988	1.5679107	9.1012531	0.58249375	0.59910942	1.8939411	0.67551033	1.4524953	0.52048096	1.610793	0.74120453	4.5911109	0.82669282	0.60833477	2.3849897	18.583532	0.71733752	0.54275783	1.3400127	0.95887559	13.601243	5.5852335	0.33517184	0.19333993	0.59442883	0.56023904	0.73486444	4.6585542	2.5216323	0.37576196	0.073010513	1.6925618	54.233272	0.31698975	1.9590889	2.0860914	0.3514486	0.55626178	0.15229436	0.59648981	4.4785017	0.15111388	0.46723124	3.5112397	0.088069829	16.434982	3.3598514	0.060395119	8.2248867	0.26314124	0.42526173	18.311137	0.23559355	0.60820688	0.38942513	1.1318361	3.2059615	0.1716186	0.27473135	1.6566708	1.5830698	1.1400894	0.90743668	0.3039783	1.087435	6.3465114	2.4669245	0.0935466	2.2199393	0.538499	0.40034031	5.5907718	3.7864832	0.019101087	6.8647685	0.26756605	0.88904373
4303	r_4288	brenda	606.96112	1392.0174	440.822	500.94231	907.31578	5644.0211	821.88875	10000	532.59562	575.25481	10000	7274.3759	2634.4037	5017.2111	310.59657	6124.7112	10000	988.3311	5558.4904	109.66506	415.42927	521.44989	97.806388	1623.3385	2011.3316	295.08605	39.048134	1099.9775	105.43606	10000	7406.0865	1226.6814	10000	334.81854	454.64305	323.96115	400.36254	876.6695	10000	62.043806	1631.3455	23.89228	10000	113.27902	4348.1158	1744.8979	653.40235	70.056227	4187.8925	1612.0117	3404.2456	564.16072	11.054345	705.57409	303.23879	8966.2384	1958.9908	10000	17.007835	838.13758	316.97899	638.01226	2024.1644	599.77054	8804.634	10000	10000	10000	514.73619	929.13144	10000	400.8303	1066.7897	142.74589	10000	930.45548	465.51787	4901.1761	271.88977	2559.7613	504.92714	296.61512	120.37797	330.92642	39.594882	629.67191	10000	10000	51.989588	1377.6796	21.627104	9070.6527	2166.851	2504.0353	6420.1613	735.03931	10000	429.43031	10000	1687.9047	3004.6587	9598.9989	4.9777952	8580.3489	10.897518	8502.4436	674.80361	2613.9381	134.46027	1495.1544	10000	932.7396	333.05053	10000	10.12064	292.41837	451.9547	3541.7134	855.00955	3527.9833	8722.0563	4585.1321	4705.6383	684.81395	649.22709	3494.8416	948.764	2373.4472	10000	7221.934	2453.0619	51.570161	2.3221174	86.844489	1022.7965	6.2857872	3551.6525	3239.406	812.73956	2800.0603	338.10607	258.68869	1190.4185	175.00115	1378.0571	9019.8617	10000	7849.0226	170.76605	3144.9335	2657.3599	208.33593	2348.9777	227.50248	96.702406	341.34017	564.77476	8086.911	1570.4136	125.93468	9548.5198	138.98183	8195.1692	77.581757	2845.0707	5074.4776	431.14821	3754.982	737.52735	10000	10000
4304	r_4288_REV	brenda	982.45848	1481.9844	1029.2182	1216.3511	542.52701	427.72285	1036.2317	293.32916	679.60586	40.615858	575.75059	1162.26	636.85044	1311.3404	706.74471	545.3439	437.1938	10000	535.04952	20.716859	7487.298	356.89341	2584.199	2348.6592	140.93645	2031.4829	15.782886	692.90222	4572.2268	2793.1721	230.14393	119.88613	231.18451	1506.7529	1303.3756	76.989273	5504.3369	449.5977	7376.6049	135.07739	1402.3883	5.631069	460.49396	21.384444	922.09544	166.51471	37.940077	105.70839	1790.8398	161.31222	5060.6739	553.16149	5.6647171	2103.6299	520.73149	3446.9693	4953.2482	293.53074	12.119418	1181.9022	1724.0302	3811.8155	10000	78.271852	910.79866	2847.6	518.34743	10000	12.052118	692.25252	124.11934	475.69858	8.301678	1091.9994	559.48936	396.53782	659.8393	1471.5666	258.79826	9613.5046	5.7456378	2076.5325	27.467436	2318.5437	213.1145	2123.9686	385.9009	302.75556	57.921484	398.43588	156.18339	545.3192	1566.3817	424.63507	59.897318	39.262103	1155.0962	196.30232	1044.4216	2.3359111	5869.9228	535.5301	225.98586	1476.3172	29.627613	298.05657	575.0675	340.37923	55.513161	351.87238	806.99795	2345.4094	1702.946	1400.6109	66.831425	4439.2645	244.74823	302.66114	951.80513	542.45315	66.985557	1283.6919	8299.4785	8974.2861	383.11993	868.10849	11.931761	248.20882	283.32258	7952.306	4138.9159	43.703297	73.955786	186.17409	672.80829	235.79243	312.08986	206.51088	927.27783	5440.3466	106.08111	10000	1156.6774	358.60136	1970.788	6187.3781	496.97803	1064.6352	4933.5641	332.77933	10000	2177.6395	10000	71.17218	590.95981	5398.683	234.13453	1456.362	295.08906	5.3798033	564.89787	499.94554	2230.6679	33.715396	7066.5532	1274.5476	838.47714	2754.5283	81.612345	1519.1542	4593.9706
4305	r_4291	brenda	115.70635	15.195341	31.434103	88.223348	57.095393	2044.5726	2696.6615	4871.1402	13.874207	92.973537	4610.4787	296.89986	593.01181	340.10088	184.17042	2444.8051	945.46564	3.9115743	2424.7884	55.834622	1.5431749	79.396208	43.902068	3.3350889	3422.3619	109.19295	932.74719	16.109729	75.670634	30.655637	663.60855	48.593135	2209.8487	7.8261078	56.656738	99.320698	479.37118	507.92188	1889.0513	479.93743	500.03402	37.15981	100.71567	1952.7258	3623.143	36.609402	399.10126	286.86323	2136.7761	10000	44.67178	23.537908	233.9637	3.3486876	100.87058	10000	70.345915	1977.8626	9.9350582	74.191931	67.625688	35.197437	10000	8725.8778	1379.7984	294.22654	45.893809	1393.5927	836.52974	85.636171	1804.4857	188.54197	2172.4354	56.522764	660.91972	1118.3078	160.39332	723.52935	982.88215	52.818646	1088.4902	29.22106	189.01941	12.252662	65.634142	501.1181	6125.9426	835.30476	99.098567	4993.9259	1870.3577	1887.9635	158.72728	36.589749	1813.7031	173.78647	9119.0551	869.4336	1323.4742	93.968257	39.249736	1778.8598	35.005305	2689.8867	208.18756	860.13908	39.319066	2072.3321	600.59641	212.38329	1027.6585	2.4477841	102.11644	639.65234	77.602849	5.9550492	7033.788	3838.0666	131.00805	126.96244	6153.6893	1099.8878	17.91363	300.26307	428.61178	0.78124861	462.84054	1787.8857	260.70066	383.91665	5.1975234	100.46591	0.74340275	732.17709	218.71535	5.9619473	125.45485	10000	154.4194	103.41389	966.94733	4.170076	4.536017	358.51781	529.75275	83.16252	292.59312	1407.3545	14.908102	1147.815	31.810541	95.076678	6301.3443	2793.7312	9.5062143	174.87766	2530.4468	247.05252	6135.8745	556.77749	109.52874	1347.7062	7794.5556	625.43881	4.2284569	1543.1904	10.654312	312.61376	21.589633	269.48951	1381.3054
4306	r_4291_REV	brenda	1491.1527	88.372902	637.06458	148.23869	908.25934	117.86042	83.973176	252.09473	275.86999	10000	67.330494	176.8032	37.640041	407.80153	338.50463	32.972563	41.201806	140.87358	7.4059121	10000	363.30838	245.63015	98.348761	206.08283	352.34322	9745.5525	5482.5183	278.81911	154.72204	108.52675	376.54444	6076.4536	53.159898	4208.9234	198.32129	866.88144	551.94448	262.63663	37.361994	1717.0495	266.50609	3027.6312	211.32246	197.60019	64.223833	4496.8296	4597.6785	1271.3055	2806.4598	166.54556	393.467	4493.9734	3036.4281	1248.7136	260.6286	34.731326	66.187469	15.502831	10000	664.20725	4771.2862	80.183919	135.01097	105.44111	347.94437	201.61681	200.82943	12.003584	107.73452	346.02203	31.56675	10000	172.45507	824.77934	53.598639	421.11153	1798.7742	94.800593	901.3669	237.58639	100.8863	58.562121	1260.2411	2783.1811	7394.4456	126.42124	28.426851	127.97546	902.70725	161.37167	10000	227.61314	575.86101	100.20864	149.72886	511.32846	108.38572	447.04942	462.67697	177.39061	175.26886	214.98136	7348.4083	172.34012	10000	352.26418	38.688319	314.99388	104.92652	851.16207	76.457275	271.60561	1123.2864	2580.7402	490.10233	797.93865	19.095143	15.709901	1112.9714	95.352025	72.435513	216.77401	1152.0217	79.078642	579.86759	14.019856	66.701654	94.482314	17.772762	603.74811	298.17666	9320.0364	2943.0177	1091.6755	451.02087	3565.0017	132.55659	49.70106	92.676581	152.76638	795.32474	142.48053	1906.5761	680.65621	446.03695	139.32428	3031.509	193.58092	104.62566	48.376301	79.221225	8717.4331	10.180194	268.75283	8975.1619	2564.0194	1282.6755	3366.2566	157.64852	57.847866	129.62364	317.48864	347.42208	62.556637	38.936038	112.1528	3910.2221	487.83696	31.522765	6661.139	45.615124
