uniprotID_S288c	GeneName_S288C	Standard _A	Standard _B	Standard _C	High_temperature_A	High_temperature_B	High_temperature_C	Low_pH_A	Low_pH_B	Low_pH_C	Osmotic_stress _A	Osmotic_stress _B	Osmotic_stress _C
P08679	YCR005C	2.85648E-08	1.54624E-07	1.12755E-07	2.29808E-07	5.87609E-07	2.88155E-07	1.09979E-06	1.32344E-07	5.65685E-07	2.89429E-06	1.34423E-06	1.59493E-06
P43635	YPR001W	4.60546E-07	5.4967E-07	4.00831E-07	7.70738E-07	9.52418E-07	5.04991E-07	5.26261E-07	3.67588E-07	5.18025E-07	3.8575E-07	5.1944E-07	4.31194E-07
P07256	YBL045C	5.31442E-06	7.25878E-06	6.35715E-06	6.47977E-06	5.46262E-06	5.8273E-06	5.34242E-06	5.33372E-06	6.51208E-06	7.83021E-06	7.5371E-06	7.13696E-06
P15180	YDR037W	4.66634E-06	3.28365E-06	4.03138E-06	3.87196E-06	4.04208E-06	3.6261E-06	3.02371E-06	3.53402E-06	3.48439E-06	3.70862E-06	4.54503E-06	4.72882E-06
Q00711	YKL148C	2.72693E-06	3.63469E-06	3.08736E-06	2.87944E-06	4.34755E-06	4.50414E-06	2.51634E-06	3.27861E-06	2.72415E-06	3.98889E-06	3.61991E-06	3.81759E-06
P47052	YJL045W	2.24754E-07	5.37036E-07	4.63565E-07	6.94385E-07	1.06643E-06	8.70683E-07	4.15212E-07	5.44099E-07	2.64466E-07	3.99475E-07	4.20294E-07	3.48891E-07
P04147	YER165W	3.88686E-06	3.62461E-06	3.46926E-06	3.39899E-06	4.20021E-06	4.01211E-06	3.14201E-06	3.67228E-06	3.21568E-06	3.65015E-06	3.6306E-06	4.11239E-06
P17967	YCL043C	3.77883E-06	3.52387E-06	4.2783E-06	4.22937E-06	5.46741E-06	4.70994E-06	4.10406E-06	3.21979E-06	3.10228E-06	4.52399E-06	4.26207E-06	5.05695E-06
P40054	YER081W	3.34995E-06	2.63908E-06	2.65351E-06	2.25842E-06	2.1396E-06	2.83182E-06	2.61148E-06	2.89099E-06	3.94186E-06	3.50942E-06	2.95213E-06	2.64966E-06
P40510	YIL074C	2.83003E-06	3.12393E-06	2.65351E-06	2.92947E-06	2.1396E-06	3.10315E-06	2.22489E-06	2.89099E-06	2.94408E-06	3.03383E-06	2.95213E-06	2.64966E-06
P07257	YPR191W	7.98502E-06	9.77357E-06	6.08803E-06	5.78287E-06	7.28955E-06	7.74075E-06	7.18205E-06	5.99968E-06	7.43823E-06	9.22182E-06	9.70242E-06	9.67288E-06
P39015	YLR150W	1.36507E-05	1.13057E-05	1.03667E-05	1.26271E-05	1.10678E-05	1.32937E-05	1.2803E-05	1.02793E-05	1.33977E-05	1.27689E-05	1.48965E-05	1.1152E-05
P07806	YGR094W	1.83714E-06	1.45561E-06	1.24929E-06	1.86257E-06	1.50731E-06	1.5201E-06	8.79315E-07	1.1065E-06	1.69873E-06	1.02152E-06	1.70338E-06	1.41399E-06
P38088	YBR121C	2.72475E-06	2.0707E-06	2.22144E-06	2.23202E-06	2.64861E-06	3.37942E-06	2.49137E-06	2.45991E-06	3.20619E-06	3.0557E-06	2.71598E-06	2.95923E-06
P15705	YOR027W	3.76088E-06	2.3455E-06	2.86741E-06	4.75666E-06	4.06407E-06	5.14451E-06	2.71156E-06	3.93998E-06	2.38136E-06	4.13464E-06	3.7159E-06	5.36952E-06
P23301	YEL034W	3.12234E-05	2.41134E-05	2.51333E-05	2.89411E-05	3.19583E-05	3.83858E-05	3.25591E-05	4.48968E-05	2.74405E-05	3.43264E-05	2.75155E-05	4.81103E-05
P19211	YJR047C	1.59656E-07	1.48884E-07	3.29298E-07	1.39617E-07	1.45751E-07	1.75064E-07	1.15111E-07	7.39674E-07	1.40312E-07	1.33727E-07	1.40696E-07	3.54242E-07
P53252	YGR086C	6.56094E-06	4.83847E-06	5.12836E-06	3.79727E-06	4.34393E-06	3.89688E-06	4.73037E-06	6.42578E-06	5.76603E-06	4.34589E-06	3.13186E-06	4.12039E-06
Q12230	YPL004C	3.15248E-06	2.29693E-06	2.14375E-06	1.60874E-06	2.55597E-06	2.34966E-06	2.27291E-06	2.81E-06	2.77053E-06	1.79485E-06	1.62118E-06	2.30614E-06
P17505	YKL085W	9.32547E-06	8.69627E-06	6.34151E-06	6.75364E-06	9.54496E-06	9.0402E-06	8.82501E-06	8.34524E-06	5.48107E-06	1.40718E-05	1.18858E-05	1.54538E-05
P38891	YHR208W	4.80691E-06	5.55086E-06	3.2688E-06	3.88775E-06	4.38824E-06	3.75814E-06	3.73368E-06	3.54843E-06	3.01213E-06	4.02623E-06	4.23606E-06	4.06765E-06
P47176	YJR148W	2.39445E-06	3.75927E-06	2.74134E-06	2.63294E-06	2.46122E-06	2.00946E-06	2.65237E-06	2.93626E-06	2.36939E-06	5.81714E-07	9.70001E-07	8.05209E-07
P26637	YPL160W	1.32174E-06	1.23256E-06	1.01202E-06	1.15584E-06	1.20662E-06	1.3611E-06	8.38357E-07	9.28088E-07	1.30791E-06	1.03971E-06	1.38726E-06	7.94593E-07
P39676	YGR234W	8.30417E-06	7.74387E-06	7.89982E-06	1.90406E-06	1.74867E-06	8.86296E-07	9.48909E-06	8.48305E-06	7.29805E-06	8.49852E-06	6.55281E-06	7.07602E-06
P06208	YNL104C	5.26219E-06	4.04071E-06	3.10019E-06	3.03741E-06	3.36093E-06	3.5853E-06	3.1241E-06	3.10828E-06	4.20892E-06	2.40936E-06	2.53492E-06	2.69319E-06
Q12166	YOR108W	5.15415E-07	5.80368E-07	3.50493E-07	3.63979E-07	3.7997E-07	4.5639E-07	2.3447E-07	3.32211E-07	3.65794E-07	3.48624E-07	4.54207E-07	2.37898E-07
P32454	YKL157W	1.54166E-06	1.00582E-06	1.32951E-06	1.80506E-06	1.49858E-06	2.02669E-06	9.0583E-07	1.31022E-06	1.10415E-06	8.32205E-07	4.76946E-07	3.95918E-07
P37898	YHR047C	9.85756E-07	4.57925E-07	5.48626E-07	8.62026E-07	5.15286E-07	7.03528E-07	3.54048E-07	1.10938E-07	7.86201E-07	2.47044E-07	2.09896E-07	1.74237E-07
P07342	YMR108W	3.29587E-06	2.27023E-06	2.49377E-06	1.59003E-06	1.79473E-06	2.66943E-06	1.87377E-06	3.55463E-06	1.86134E-06	2.17681E-06	2.14538E-06	2.96505E-06
P40069	YER110C	1.27829E-06	1.1195E-06	1.2732E-06	1.11784E-06	1.09594E-06	9.20963E-07	1.09768E-06	7.24836E-07	1.48875E-06	1.64498E-06	1.57065E-06	1.17584E-06
(P0CX35-P0CX36)	YJR145C YHR203C	1.46692E-05	1.44699E-05	1.17406E-05	9.36274E-06	1.41653E-05	1.01489E-05	1.72441E-05	1.44987E-05	1.0753E-05	8.96778E-06	8.78709E-06	1.32884E-05
P38999	YNR050C	5.86992E-06	5.15296E-06	6.04739E-06	4.53815E-06	4.14557E-06	3.66731E-06	5.27964E-06	5.54586E-06	4.56077E-06	7.79226E-06	7.13241E-06	5.92069E-06
P38249	YBR079C	1.14306E-06	1.31997E-06	1.37579E-06	1.49463E-06	1.5603E-06	1.55207E-06	1.08946E-06	1.44596E-06	1.77804E-06	1.43158E-06	1.41789E-06	1.72395E-06
P07264	YGL009C	2.26299E-06	2.79656E-06	2.25397E-06	1.4059E-06	1.69774E-06	2.48138E-06	1.8371E-06	1.80622E-06	2.50079E-06	2.0135E-06	2.92095E-06	2.19379E-06
P49367	YDR234W	3.6165E-06	2.39003E-06	3.1244E-06	2.68707E-06	2.96722E-06	1.81118E-06	1.84787E-06	1.91625E-06	2.10995E-06	2.87426E-06	2.40494E-06	2.64558E-06
P15992	YBR072W	2.49614E-05	3.0648E-05	2.42617E-05	2.51953E-05	2.05507E-05	1.84357E-05	2.57235E-05	3.31703E-05	2.64889E-05	9.07593E-06	8.75723E-06	9.30401E-06
P10081	YKR059W	4.40979E-06	5.87775E-06	5.73882E-06	4.49189E-06	5.75405E-06	5.22815E-06	5.44836E-06	3.80563E-06	6.26562E-06	8.23368E-06	7.04415E-06	7.19108E-06
P00931	YGL026C	2.80764E-06	2.77515E-06	2.89253E-06	2.17064E-06	1.84668E-06	2.21808E-06	2.92774E-06	2.51252E-06	2.04347E-06	3.08666E-06	2.18743E-06	2.30278E-06
P00817	YBR011C	1.18879E-05	1.04359E-05	1.06107E-05	6.95249E-06	1.15031E-05	1.07953E-05	9.60978E-06	1.00572E-05	8.65231E-06	9.37348E-06	9.86198E-06	1.19907E-05
P32582	YGR155W	4.78092E-06	4.99865E-06	4.26725E-06	2.58599E-06	3.85862E-06	2.98695E-06	4.08026E-06	4.04468E-06	4.45354E-06	3.7697E-06	4.21316E-06	4.13992E-06
P08536	YJR010W	2.9202E-06	4.66652E-06	3.21048E-06	2.35236E-06	5.10176E-06	4.57673E-06	3.81642E-06	3.54732E-06	4.39787E-06	4.43363E-06	5.73657E-06	5.7191E-06
P05750	YNL178W	9.79047E-06	1.38952E-05	1.20681E-05	9.97275E-06	1.11787E-05	1.07353E-05	1.57353E-05	1.11693E-05	1.39107E-05	1.24806E-05	1.3131E-05	9.58932E-06
P49090	YGR124W	2.63593E-06	1.59054E-06	1.40052E-06	1.49154E-06	1.25741E-06	1.5103E-06	1.61914E-06	8.58961E-07	1.07508E-06	9.01399E-07	1.2138E-06	1.78339E-06
P49089	YPR145W	2.05952E-06	1.92057E-06	1.52713E-06	1.06975E-06	9.82446E-07	1.02661E-06	1.90048E-06	1.64383E-06	1.97363E-06	6.73233E-07	1.07802E-06	1.12525E-06
P38788	YHR064C	2.86372E-06	3.70653E-06	3.03044E-06	3.27205E-06	2.6143E-06	2.69576E-06	2.53356E-06	2.12168E-06	3.08825E-06	3.32919E-06	3.71266E-06	3.62729E-06
P39522	YJR016C	3.57923E-06	3.75813E-06	4.28149E-06	2.05656E-06	2.50078E-06	2.17849E-06	2.58059E-06	2.68295E-06	2.23471E-06	2.99793E-06	2.77485E-06	2.00394E-06
Q03690	YMR012W	9.63392E-07	1.01618E-06	1.02173E-06	7.89176E-07	8.79483E-07	7.39065E-07	4.10538E-07	6.7286E-07	9.01531E-07	9.67437E-07	1.01786E-06	1.0463E-06
P25294	YNL007C	7.58011E-06	7.06866E-06	4.82855E-06	7.05818E-06	7.36828E-06	8.31163E-06	6.18171E-06	5.66741E-06	6.24031E-06	7.18145E-06	7.55571E-06	7.03219E-06
P16120	YCR053W	3.61832E-06	4.89012E-06	3.56598E-06	2.52985E-06	3.0763E-06	2.0015E-06	2.98129E-06	2.88799E-06	3.634E-06	3.68786E-06	2.96961E-06	3.02487E-06
P38158	YBR299W	4.39274E-07	7.25038E-07	2.98715E-07	4.75684E-07	3.13323E-07	5.96456E-07	7.5055E-07	5.24252E-07	9.14873E-07	1.11596E-06	2.07815E-06	1.7251E-06
0	0	5.63243E-07	9.29655E-07	3.83017E-07	6.09929E-07	4.01748E-07	7.64785E-07	8.37239E-07	6.72204E-07	1.02054E-06	1.27084E-06	2.45459E-06	1.86865E-06
P53051	YGR287C	0	0	0	0	0	0	0	0	0	6.42399E-07	1.43423E-06	8.53891E-07
P13711	YGL205W	2.26802E-06	2.11499E-06	2.28975E-06	2.11185E-06	1.93951E-06	2.02669E-06	1.74117E-06	1.69573E-06	2.66876E-06	2.02277E-06	2.9673E-06	2.22142E-06
P80210	YNL220W	2.93479E-06	3.83834E-06	4.18522E-06	3.06657E-06	3.2013E-06	4.1742E-06	3.19706E-06	3.53925E-06	4.47944E-06	4.8528E-06	6.76607E-06	4.77214E-06
P17076	YHL033C	7.45913E-06	8.23375E-06	5.53093E-06	1.10362E-05	6.80946E-06	8.17898E-06	1.21828E-05	9.43575E-06	8.39007E-06	6.24771E-06	7.78094E-06	8.07853E-06
P29453	YLL045C	6.80693E-06	8.23375E-06	5.53093E-06	9.65718E-06	5.63935E-06	7.46384E-06	1.0909E-05	8.20891E-06	7.14804E-06	4.66626E-06	7.16758E-06	6.98374E-06
(P0CH09-P0CH08)	YKR094C YIL148W	6.17738E-06	6.95585E-06	9.13809E-06	1.32314E-05	8.06047E-06	9.68159E-06	7.41524E-06	4.93053E-06	5.42894E-06	6.24771E-06	2.56537E-06	2.85127E-06
P05759	YLR167W	4.69173E-06	4.37517E-06	6.94038E-06	1.00492E-05	7.13098E-06	7.35318E-06	5.63188E-06	3.02405E-06	4.12328E-06	4.74514E-06	1.9484E-06	2.77162E-06
P41805	YLR075W	1.30137E-05	1.39494E-05	1.22828E-05	1.30811E-05	1.36558E-05	1.03492E-05	1.38035E-05	1.44167E-05	1.40341E-05	1.09002E-05	1.49843E-05	1.24386E-05
P23641	YJR077C	6.46602E-06	6.02975E-06	6.69202E-06	8.08201E-06	8.4371E-06	7.09004E-06	5.04064E-06	6.45491E-06	6.61925E-06	9.81712E-06	1.14924E-05	9.05217E-06
P32565	YIL075C	1.36506E-06	1.10045E-06	1.57493E-06	1.19372E-06	1.24617E-06	1.19674E-06	8.50818E-07	1.08953E-06	1.37098E-06	9.88416E-07	1.64817E-06	1.21512E-06
P07702	YBR115C	1.06424E-06	9.92434E-07	1.02301E-06	1.03551E-06	5.35981E-07	5.9303E-07	4.93077E-07	4.68613E-07	7.37509E-07	8.91399E-07	7.87443E-07	9.57418E-07
P39518	YER015W	2.28757E-06	2.27145E-06	2.19504E-06	2.26271E-06	2.64839E-06	2.50833E-06	1.64931E-06	1.82584E-06	2.27399E-06	2.70367E-06	2.84458E-06	2.12222E-06
P38998	YIR034C	5.2261E-06	6.44246E-06	6.97478E-06	4.57013E-06	4.77092E-06	4.08587E-06	4.66594E-06	4.49374E-06	5.31292E-06	7.33847E-06	6.48265E-06	5.38132E-06
P38764	YHR027C	1.17437E-06	8.66056E-07	9.79933E-07	8.81646E-07	9.95147E-07	8.52256E-07	1.10629E-06	6.20366E-07	1.03208E-06	7.77887E-07	1.79192E-06	1.80645E-06
P21576	YKR001C	2.66109E-06	1.63051E-06	1.8096E-06	2.04722E-06	1.5962E-06	2.23323E-06	1.80187E-06	1.86854E-06	1.78992E-06	1.70591E-06	1.54084E-06	1.82821E-06
P14742	YKL104C	2.58428E-06	2.26326E-06	2.09304E-06	2.40064E-06	2.80983E-06	2.32871E-06	1.74985E-06	1.6951E-06	1.86645E-06	1.65666E-06	1.743E-06	1.14423E-06
P32340	YML120C	4.69173E-06	3.86804E-06	2.82066E-06	2.3377E-06	2.86445E-06	2.00775E-06	3.38269E-06	4.19856E-06	3.41475E-06	4.9024E-06	5.4268E-06	5.68345E-06
0	0	1.19777E-06	9.71729E-07	9.25854E-07	1.49712E-06	9.51279E-07	1.87723E-06	8.63582E-07	8.31711E-07	1.83836E-06	5.24233E-07	5.51554E-07	3.69736E-07
P38695	YHR096C	1.75479E-07	2.33894E-07	4.37033E-07	1.27313E-06	6.94487E-07	1.11687E-06	1.80837E-07	1.4006E-07	3.77735E-07	3.60005E-07	2.95941E-07	8.09953E-08
P23585	YMR011W	2.89726E-07	1.19267E-07	1.37841E-07	1.77258E-07	1.16757E-07	1.40239E-07	1.46146E-07	5.33413E-08	1.78142E-07	1.69781E-07	1.12708E-07	2.83773E-07
P07284	YDR023W	3.16107E-06	3.45999E-06	2.5231E-06	2.7643E-06	3.64904E-06	3.46613E-06	2.2791E-06	3.42567E-06	4.0379E-06	2.87426E-06	3.52249E-06	3.58804E-06
P37012	YMR105C	2.07693E-06	2.1119E-06	1.67183E-06	3.27205E-06	4.06826E-06	4.3583E-06	2.21699E-06	1.96227E-06	3.49314E-06	1.44069E-06	1.83029E-06	7.93913E-07
P33401	YKL127W	4.56672E-07	2.48512E-07	3.10546E-07	2.33043E-07	2.43282E-07	3.91245E-07	1.92139E-07	9.38955E-08	2.34205E-07	9.85343E-08	1.03669E-07	1.36391E-07
P10964	YOR341W	2.49275E-07	1.14597E-07	2.31302E-07	2.97447E-07	1.77802E-07	2.42756E-07	2.22556E-07	1.35242E-07	3.57185E-07	1.41923E-07	1.4932E-07	2.03646E-07
P04050	YDL140C	2.89244E-07	1.07381E-07	1.77386E-07	1.81411E-07	1.05122E-07	1.4946E-07	1.49569E-07	1.08794E-07	8.38097E-08	7.98757E-08	1.20119E-07	1.7087E-07
P50095	YLR432W	1.77532E-06	2.41701E-06	2.56182E-06	3.29441E-06	3.21265E-06	2.60639E-06	1.86873E-06	1.89722E-06	1.90635E-06	4.03856E-06	3.54408E-06	3.93905E-06
P50094	YML056C	9.24838E-07	7.28585E-07	5.313E-07	6.83233E-07	7.13252E-07	1.18124E-06	5.6331E-07	4.17053E-07	6.8664E-07	6.54411E-07	6.88517E-07	5.71546E-07
P13663	YDR158W	5.82897E-06	6.24806E-06	5.83138E-06	4.37605E-06	5.71373E-06	4.63548E-06	4.20263E-06	6.07881E-06	5.88835E-06	3.86104E-06	4.40989E-06	4.26407E-06
P08417	YPL262W	3.66177E-06	3.66654E-06	3.87495E-06	2.53234E-06	4.10191E-06	2.41163E-06	3.44951E-06	3.81872E-06	2.76275E-06	5.03902E-06	4.4788E-06	6.42518E-06
P13188	YOR168W	1.39963E-06	1.20231E-06	1.27434E-06	1.74943E-06	1.59809E-06	1.5347E-06	9.29573E-07	1.30126E-06	1.4328E-06	1.46626E-06	1.43671E-06	1.65532E-06
P26783	YJR123W	1.0856E-05	1.17922E-05	9.88427E-06	1.10582E-05	8.37237E-06	9.17694E-06	1.04798E-05	1.23849E-05	1.03158E-05	1.29968E-05	1.36741E-05	9.93271E-06
P07263	YPR033C	1.65713E-06	1.71351E-06	1.00905E-06	6.39701E-07	7.90493E-07	1.27127E-06	7.27216E-07	9.25368E-07	1.01891E-06	1.10384E-06	1.16136E-06	1.48117E-06
P38708	YHR020W	2.56889E-06	1.81216E-06	1.63639E-06	2.24645E-06	1.5114E-06	1.81537E-06	1.0947E-06	1.79418E-06	2.11483E-06	1.27174E-06	1.7125E-06	1.53147E-06
P32527	YGR285C	4.43427E-06	4.13508E-06	3.93986E-06	3.59941E-06	4.3466E-06	3.21802E-06	5.25259E-06	4.91231E-06	4.18443E-06	3.18856E-06	4.19587E-06	3.48304E-06
P04801	YIL078W	1.38167E-06	1.40492E-06	1.4891E-06	1.43021E-06	1.73914E-06	1.515E-06	1.08623E-06	1.30539E-06	1.43735E-06	1.2619E-06	1.80265E-06	1.29361E-06
P25087	YML008C	4.26782E-06	4.32044E-06	3.9405E-06	3.12343E-06	2.38961E-06	3.91645E-06	4.1779E-06	4.62507E-06	4.74282E-06	3.27832E-06	2.85648E-06	2.86319E-06
P41338	YPL028W	4.3567E-06	3.74249E-06	2.96264E-06	3.50953E-06	4.97446E-06	4.77715E-06	2.89353E-06	4.05049E-06	3.52703E-06	3.36148E-06	3.24344E-06	3.44596E-06
P07991	YLR438W	6.74656E-06	5.24756E-06	4.85288E-06	5.56609E-06	6.87815E-06	6.57012E-06	4.32007E-06	4.78246E-06	5.59384E-06	1.86309E-06	1.33241E-06	2.01495E-06
P38219	YBR025C	3.74053E-06	3.48815E-06	3.01094E-06	3.56674E-06	5.05555E-06	5.65525E-06	3.45167E-06	3.8211E-06	3.89127E-06	4.96552E-06	5.93847E-06	4.62961E-06
P32476	YGR175C	4.10088E-06	3.08821E-06	2.60502E-06	2.06487E-06	1.76421E-06	1.48254E-06	2.20828E-06	2.84758E-06	3.36667E-06	2.78865E-07	2.93399E-07	2.43553E-07
P38934	YOR198C	4.17563E-06	2.6301E-06	3.0397E-06	3.40071E-06	3.55012E-06	2.30978E-06	3.89155E-06	3.80872E-06	2.93406E-06	3.25725E-06	3.18107E-06	4.18513E-06
Q05506	YDR341C	2.04205E-06	2.95474E-06	1.62992E-06	1.78574E-06	2.70958E-06	2.05348E-06	1.72812E-06	1.76936E-06	1.79464E-06	2.32232E-06	2.44335E-06	2.31788E-06
P38714	YHR091C	1.78429E-08	1.66291E-08	1.2138E-08	1.56176E-08	1.63054E-08	1.95826E-08	3.90439E-08	1.42419E-08	1.56985E-08	0	4.77185E-08	1.30686E-08
P07267	YPL154C	3.90281E-06	4.27187E-06	4.93716E-06	5.63879E-06	4.83755E-06	5.02305E-06	4.36614E-06	3.65633E-06	4.02594E-06	2.48278E-06	2.87838E-06	3.09934E-06
Q06440	YLR429W	1.38658E-06	1.4248E-06	1.56985E-06	1.33611E-06	1.0222E-06	1.52039E-06	1.78718E-06	1.84257E-06	1.88324E-06	1.79485E-06	1.88839E-06	2.20651E-06
P30624	YOR317W	1.90784E-06	1.03821E-06	2.2963E-06	1.92991E-06	2.15675E-06	1.93479E-06	1.70335E-06	1.52276E-06	1.55072E-06	1.36143E-06	1.68128E-06	1.50354E-06
P38427	YML100W	4.85662E-07	5.60827E-07	5.38468E-07	1.00647E-06	1.05069E-06	1.262E-06	4.77796E-07	6.86099E-07	6.38206E-07	5.55068E-07	5.29984E-07	5.79257E-07
P38426	YMR261C	2.1139E-07	6.49925E-08	2.75098E-07	2.6422E-07	2.33019E-07	3.8591E-07	7.18226E-08	3.50788E-08	3.86393E-08	1.77058E-07	1.86286E-07	9.75701E-08
P15202	YDR256C	4.38925E-06	4.348E-06	4.16164E-06	4.07735E-06	3.52507E-06	3.68353E-06	2.07932E-06	2.12042E-06	2.33477E-06	2.61183E-06	3.40283E-06	3.61529E-06
P06738	YPR160W	1.68072E-06	1.87908E-06	1.14292E-06	1.56499E-06	1.43728E-06	1.96234E-06	9.16669E-07	1.60832E-06	1.97769E-06	1.83464E-07	1.93025E-07	9.35047E-08
P53312	YGR244C	3.00108E-06	4.22849E-06	4.53631E-06	3.40419E-06	3.84243E-06	3.932E-06	4.80961E-06	4.16009E-06	4.27895E-06	4.36563E-06	4.29064E-06	3.81282E-06
(P0CX56-P0CX55)	YML026C YDR450W	1.22569E-05	1.86358E-05	1.47525E-05	1.89712E-05	1.11894E-05	1.34398E-05	2.23566E-05	1.8722E-05	1.75629E-05	1.53508E-05	2.06709E-05	1.98491E-05
(P0CX48-P0CX47)	YBR048W YDR025W	1.64831E-05	1.5371E-05	1.22222E-05	1.31539E-05	1.64079E-05	1.49681E-05	1.52102E-05	1.68382E-05	1.32195E-05	1.50543E-05	1.32556E-05	1.42732E-05
P32861	YKL035W	3.03343E-06	2.38973E-06	2.9484E-06	2.86816E-06	3.22566E-06	2.56425E-06	2.54755E-06	1.86654E-06	2.05523E-06	2.34049E-06	2.89034E-06	3.17174E-06
(P0CX44-P0CX43)	YGL135W YPL220W	8.04838E-06	9.06263E-06	8.45826E-06	7.75544E-06	9.67397E-06	1.16196E-05	8.96785E-06	9.18183E-06	7.07325E-06	8.87591E-06	1.35734E-05	9.09896E-06
P39730	YAL035W	1.07446E-06	9.26686E-07	9.04782E-07	1.16352E-06	9.07184E-07	8.40035E-07	6.05274E-07	5.0045E-07	1.01728E-06	8.32345E-07	1.17252E-06	1.03905E-06
(P0CX46-P0CX45)	YIL018W YFR031C-A	9.66736E-06	7.68052E-06	8.69043E-06	7.20244E-06	7.51888E-06	7.55814E-06	1.30016E-05	9.55497E-06	7.23835E-06	7.48895E-06	7.87924E-06	6.54065E-06
P11986	YJL153C	2.30601E-06	3.18372E-06	1.85622E-06	3.41186E-06	3.11671E-06	2.99309E-06	1.66261E-06	1.67963E-06	2.02662E-06	3.26793E-06	3.22074E-06	3.03906E-06
P53622	YDL145C	6.86797E-07	5.87357E-07	7.71627E-07	7.5945E-07	7.92817E-07	8.17521E-07	6.26148E-07	5.95082E-07	6.03586E-07	7.8106E-07	7.65322E-07	6.35303E-07
P33299	YKL145W	2.35982E-06	2.42486E-06	1.60472E-06	2.27392E-06	1.54508E-06	1.63264E-06	2.24016E-06	2.27432E-06	2.07391E-06	1.78256E-06	1.87546E-06	2.08447E-06
P18759	YBR080C	1.18137E-07	1.10167E-07	1.53742E-07	3.13343E-07	6.80477E-08	1.40801E-08	2.08625E-07	9.42924E-08	1.03824E-07	4.99682E-07	5.25723E-07	3.74656E-07
P52917	YPR173C	0	0	1.22404E-07	0	1.64323E-07	3.39864E-08	0	1.43669E-07	1.58192E-07	7.87817E-08	0	6.88055E-08
P07246	YMR083W	3.02372E-06	4.46892E-06	3.25884E-06	3.23078E-06	4.37487E-06	4.84052E-06	2.91892E-06	3.52347E-06	3.87964E-06	2.26783E-06	4.91923E-06	3.50569E-06
P23542	YLR027C	3.71033E-06	3.75607E-06	3.66729E-06	2.46429E-06	2.07746E-06	3.08995E-06	2.90403E-06	2.96143E-06	4.12328E-06	4.21957E-06	4.43948E-06	4.48438E-06
P09938	YJL026W	3.03586E-06	3.11954E-06	3.95081E-06	2.65481E-06	3.9613E-06	3.0021E-06	2.88193E-06	2.18526E-06	4.12328E-06	2.29323E-06	2.41274E-06	1.40125E-06
P34760	YML028W	1.46393E-05	1.69049E-05	9.955E-06	9.12781E-06	1.13858E-05	1.14453E-05	1.05548E-05	9.95474E-06	1.38603E-05	1.13405E-05	6.74113E-06	9.12375E-06
Q04120	YDR453C	1.02969E-06	9.60211E-07	1.00082E-06	0	0	0	2.44766E-07	0	2.98355E-07	9.37507E-08	0	0
P38968	YDL195W	9.23192E-07	5.92302E-07	6.27789E-07	5.55434E-07	6.80589E-07	8.80669E-07	5.37514E-07	5.06956E-07	7.05849E-07	4.45234E-07	5.59728E-07	4.64637E-07
P53090	YGL202W	4.04849E-06	4.29143E-06	1.8941E-06	2.03849E-06	2.33195E-06	2.09196E-06	2.18007E-06	3.23134E-06	1.67669E-06	2.333E-06	3.33274E-06	2.03758E-06
P15303	YPR181C	2.03668E-06	1.30669E-06	1.20491E-06	9.30658E-07	1.61754E-06	1.40908E-06	1.01028E-06	7.66057E-07	1.67203E-06	1.2741E-06	1.56145E-06	1.11277E-06
P21264	YOR128C	1.88472E-06	2.10007E-06	1.28165E-06	1.80607E-06	1.26093E-06	1.34511E-06	1.48906E-06	1.79747E-06	2.14853E-06	2.56111E-06	2.88456E-06	3.42253E-06
P53598	YOR142W	4.55551E-06	5.95803E-06	4.68062E-06	4.76007E-06	4.15874E-06	6.47937E-06	5.32862E-06	5.89895E-06	5.19317E-06	3.81566E-06	4.79687E-06	4.32269E-06
P25443	YGL123W	8.23624E-06	7.68052E-06	9.82982E-06	6.60529E-06	1.02088E-05	6.18587E-06	8.63116E-06	8.31262E-06	6.05779E-06	7.48895E-06	1.1262E-05	9.34873E-06
P00175	YML054C	2.13127E-06	1.50948E-06	2.10654E-06	1.55978E-06	1.94564E-06	1.77491E-06	2.23346E-06	1.70109E-06	2.36847E-06	2.25731E-06	2.91424E-06	2.73631E-06
P33327	YDL215C	1.31787E-06	8.07487E-07	1.44227E-06	1.52723E-06	1.67745E-06	8.02116E-07	5.27418E-07	3.468E-07	6.4289E-07	3.63934E-07	6.44648E-07	7.92264E-07
P38013	YLR109W	1.48172E-05	2.14397E-05	2.32112E-05	1.52088E-05	1.8366E-05	1.90703E-05	1.25393E-05	1.95395E-05	1.64663E-05	1.68509E-05	1.65113E-05	1.17668E-05
P47912	YMR246W	1.25163E-06	1.16718E-06	1.12065E-06	1.95669E-06	1.50443E-06	1.96164E-06	5.69386E-07	7.16495E-07	1.32822E-06	1.04836E-06	1.33185E-06	8.25736E-07
P39002	YIL009W	1.48084E-08	0	1.00745E-08	1.29472E-08	1.35136E-08	1.62245E-08	1.06814E-08	0	0	0	1.30281E-08	1.08028E-08
P32599	YDR129C	2.02653E-06	1.19238E-06	1.49003E-06	1.91612E-06	2.00031E-06	1.40206E-06	1.70193E-06	1.36645E-06	2.07455E-06	1.30858E-06	1.78587E-06	1.14288E-06
P11412	YNL241C	2.51407E-06	2.13945E-06	1.70961E-06	1.64201E-06	1.71415E-06	2.75669E-06	1.65413E-06	2.18803E-06	2.20947E-06	2.29613E-06	2.21551E-06	2.35384E-06
