rxns	spontaneous
MAR08438	0
MAR08475	0
MAR08505	0
MAR08510	0
MAR08513	0
MAR08528	0
MAR08532	0
MAR08562	0
MAR08614	0
MAR08627	0
MAR08655	0
MAR08657	0
MAR08680	0
MAR08731	0
MAR08741	0
MAR08742	0
MAR08745	0
MAR08747	0
MAR08776	0
MAR08785	0
MAR08848	0
MAR08890	0
MAR08891	0
MAR08910	0
MAR09174	0
MAR09194	0
MAR09675	0
MAR09676	0
MAR09677	0
MAR09014	0
MAR00707	0
MAR00713	0
MAR01104	0
MAR01135	0
MAR01144	0
MAR01172	0
MAR01188	0
MAR01214	0
MAR01242	0
MAR01268	0
MAR01283	0
MAR01286	0
MAR01443	0
MAR02067	0
MAR02082	0
MAR02093	0
MAR02104	0
MAR02407	0
MAR02509	0
MAR02547	0
MAR02575	0
MAR03007	0
MAR03008	0
MAR03011	0
MAR03013	0
MAR03014	0
MAR03017	0
MAR03018	0
MAR03019	0
MAR03020	0
MAR03021	0
MAR03022	0
MAR03023	0
MAR03024	0
MAR03025	0
MAR03026	0
MAR03473	0
MAR03848	0
MAR03850	0
MAR03867	0
MAR03947	0
MAR03948	0
MAR04393	0
MAR04468	0
MAR04469	0
MAR04647	0
MAR04790	0
MAR04890	0
MAR04900	0
MAR04908	0
MAR04915	0
MAR04924	0
MAR04930	0
MAR04945	0
MAR04986	0
MAR05344	0
MAR05346	0
MAR05362	0
MAR05414	0
MAR05452	0
MAR05453	0
MAR06928	0
MAR06937	0
MAR06986	0
MAR06987	0
MAR07590	0
MAR07596	0
MAR07640	0
MAR07646	0
MAR07705	0
MAR07707	0
MAR07771	0
MAR07775	0
MAR07777	0
MAR07779	0
MAR07782	0
MAR07783	0
MAR07785	0
MAR07788	0
MAR07790	0
MAR07797	0
MAR08016	0
MAR08020	0
MAR08359	0
MAR08414	0
MAR08754	0
MAR08756	0
MAR08860	0
MAR08926	0
MAR09179	0
MAR09181	0
MAR09678	0
MAR09679	0
MAR09680	0
MAR09017	0
MAR00984	0
MAR01089	0
MAR01090	0
MAR01094	0
MAR01095	0
MAR02564	0
MAR02585	0
MAR04274	0
MAR04275	0
MAR04277	0
MAR04535	0
MAR04538	0
MAR04893	0
MAR04904	0
MAR04916	0
MAR05422	0
MAR05423	0
MAR05424	0
MAR06617	0
MAR06619	0
MAR07653	0
MAR07664	0
MAR07665	0
MAR07712	0
MAR07763	0
MAR07764	0
MAR07765	0
MAR07767	0
MAR07773	0
MAR07786	0
MAR07792	0
MAR07795	0
MAR07796	0
MAR07855	0
MAR07856	0
MAR07857	0
MAR07858	0
MAR07859	0
MAR07860	0
MAR07861	0
MAR07862	0
MAR07877	0
MAR08024	0
MAR08028	0
MAR08082	0
MAR08361	0
MAR08363	0
MAR08412	0
MAR08447	0
MAR08476	0
MAR08789	0
MAR08828	0
MAR08837	0
MAR08838	0
MAR08839	0
MAR08840	0
MAR08841	0
MAR08842	0
MAR08843	0
MAR08844	0
MAR08845	0
MAR08862	0
MAR08868	0
MAR08871	0
MAR08894	0
MAR08909	0
MAR08918	0
MAR09673	0
MAR09674	0
MAR08638	0
MAR08642	0
MAR04314	0
MAR09016	0
MAR09018	0
MAR00769	0
MAR00791	0
MAR00796	0
MAR00798	0
MAR00802	0
MAR00831	0
MAR00913	0
MAR00929	0
MAR01917	0
MAR02040	0
MAR02087	0
MAR02090	0
MAR02101	0
MAR03987	0
MAR04887	0
MAR04903	0
MAR04907	0
MAR04962	0
MAR05047	0
MAR05048	0
MAR05049	0
MAR05050	0
MAR05051	0
MAR05052	0
MAR05053	0
MAR05054	0
MAR05055	0
MAR05056	0
MAR05057	0
MAR05058	0
MAR05059	0
MAR05060	0
MAR05061	0
MAR05062	0
MAR05063	0
MAR05064	0
MAR05065	0
MAR05066	0
MAR05067	0
MAR05197	0
MAR05199	0
MAR05201	0
MAR05204	0
MAR05212	0
MAR05214	0
MAR05217	0
MAR05218	0
MAR05220	0
MAR05224	0
MAR05226	0
MAR05228	0
MAR05230	0
MAR07196	0
MAR07199	0
MAR07224	0
MAR07252	0
MAR07283	0
MAR07374	0
MAR07430	0
MAR07454	0
MAR07470	0
MAR07483	0
MAR07500	0
MAR07512	0
MAR07524	0
MAR07540	0
MAR07556	0
MAR07570	0
MAR07581	0
MAR07584	0
MAR07710	0
MAR07711	0
MAR07714	0
MAR07715	0
MAR07718	0
MAR07720	0
MAR07722	0
MAR07724	0
MAR07726	0
MAR07727	0
MAR07729	0
MAR07730	0
MAR07732	0
MAR07762	0
MAR07770	0
MAR07799	0
MAR07907	0
MAR07915	0
MAR07918	0
MAR07924	0
MAR07927	0
MAR08118	0
MAR08119	0
MAR08121	0
MAR08123	0
MAR08125	0
MAR08127	0
MAR08131	0
MAR08134	0
MAR08196	0
MAR08200	0
MAR08202	0
MAR08203	0
MAR08208	0
MAR08216	0
MAR08244	0
MAR08355	0
MAR08370	0
MAR08490	0
MAR08491	0
MAR08492	0
MAR08531	0
MAR08588	0
MAR08590	0
MAR08688	0
MAR08753	0
MAR08763	0
MAR08765	0
MAR08858	0
MAR08875	0
MAR08885	0
MAR08887	0
MAR08908	0
MAR08928	0
MAR09672	0
MAR00612	0
MAR03597	0
MAR04961	0
MAR05045	0
MAR05248	0
MAR05249	0
MAR05250	0
MAR05251	0
MAR05252	0
MAR05253	0
MAR05255	0
MAR07198	0
MAR07284	0
MAR09738	0
MAR09739	0
MAR09740	0
MAR09741	0
MAR09742	0
MAR09743	0
MAR09744	0
MAR09745	0
MAR09746	0
MAR09747	0
MAR09748	0
MAR09749	0
MAR09750	0
MAR09751	0
MAR09752	0
MAR09753	0
MAR09754	0
MAR09755	0
MAR09756	0
MAR09757	0
MAR09758	0
MAR09759	0
MAR09760	0
MAR09761	0
MAR09762	0
MAR09763	0
MAR09764	0
MAR09765	0
MAR09766	0
MAR09767	0
MAR09768	0
MAR09769	0
MAR09770	0
MAR09771	0
MAR09772	0
MAR09773	0
MAR09774	0
MAR09775	0
MAR09776	0
MAR09777	0
MAR09778	0
MAR09779	0
MAR09780	0
MAR09781	0
MAR09782	0
MAR09783	0
MAR09784	0
MAR09785	0
MAR09786	0
MAR09787	0
MAR09788	0
MAR09789	0
MAR09790	0
MAR09791	0
MAR09792	0
MAR09793	0
MAR09794	0
MAR09795	0
MAR09796	0
MAR00652	0
MAR00717	0
MAR00731	0
MAR00732	0
MAR00734	0
MAR00917	0
MAR00918	0
MAR01916	0
MAR04125	0
MAR04892	0
MAR04902	0
MAR04955	0
MAR06577	0
MAR06578	0
MAR07201	0
MAR07204	0
MAR07331	0
MAR07431	0
MAR07433	0
MAR07434	0
MAR07435	0
MAR07437	0
MAR07675	0
MAR07693	0
MAR07694	0
MAR07695	0
MAR07733	0
MAR07740	0
MAR07743	0
MAR07759	0
MAR07761	0
MAR07793	0
MAR08084	0
MAR08086	0
MAR08145	0
MAR08146	0
MAR08153	0
MAR08157	0
MAR08160	0
MAR08163	0
MAR08193	0
MAR08195	0
MAR08199	0
MAR08205	0
MAR08207	0
MAR08213	0
MAR08215	0
MAR08222	0
MAR08230	0
MAR08232	0
MAR08241	0
MAR08243	0
MAR08252	0
MAR08259	0
MAR08265	0
MAR08269	0
MAR08272	0
MAR08282	0
MAR08289	0
MAR08296	0
MAR08299	0
MAR08303	0
MAR08310	0
MAR08312	0
MAR08314	0
MAR08320	0
MAR08323	0
MAR08328	0
MAR08335	0
MAR08338	0
MAR08496	0
MAR08524	0
MAR08527	0
MAR08661	0
MAR08673	0
MAR08793	0
MAR08834	0
MAR08856	0
MAR08857	0
MAR08874	0
MAR08880	0
MAR08882	0
MAR08895	0
MAR08897	0
MAR08900	0
MAR08902	0
MAR08904	0
MAR08920	0
MAR09199	0
MAR09664	0
MAR09665	0
MAR09666	0
MAR09667	0
MAR09668	0
MAR09669	0
MAR09670	0
MAR09671	0
MAR07182	0
MAR07330	0
MAR07432	0
MAR04313	0
MAR07307	0
MAR01809	0
MAR00020	0
MAR00461	0
MAR00462	0
MAR00464	0
MAR00466	0
MAR00467	0
MAR00664	0
MAR00730	0
MAR00768	0
MAR00771	0
MAR00966	0
MAR01035	0
MAR01143	0
MAR01189	0
MAR01240	0
MAR01252	0
MAR01269	0
MAR01306	0
MAR01309	0
MAR01311	0
MAR01316	0
MAR01331	0
MAR01392	0
MAR01530	0
MAR01672	0
MAR01937	0
MAR01998	0
MAR02039	0
MAR02066	0
MAR02081	0
MAR02092	0
MAR02103	0
MAR02554	0
MAR02569	0
MAR02777	0
MAR03953	0
MAR04123	0
MAR04126	0
MAR04765	0
MAR04846	0
MAR04856	0
MAR04860	0
MAR04876	0
MAR04877	0
MAR04878	0
MAR04879	0
MAR04880	0
MAR04881	0
MAR04883	0
MAR04894	0
MAR04906	0
MAR04913	0
MAR04917	0
MAR04941	0
MAR04942	0
MAR04960	0
MAR05004	0
MAR05012	0
MAR05027	0
MAR05203	0
MAR05205	0
MAR05207	0
MAR05209	0
MAR05210	0
MAR05211	0
MAR05245	0
MAR05342	0
MAR05347	0
MAR05354	0
MAR06385	0
MAR06386	0
MAR06387	0
MAR06388	0
MAR06425	0
MAR06430	0
MAR06440	0
MAR06445	0
MAR06463	0
MAR06468	0
MAR06475	0
MAR06480	0
MAR06629	0
MAR06797	0
MAR06990	0
MAR07257	0
MAR07272	0
MAR07273	0
MAR07649	0
MAR07766	0
MAR07768	0
MAR07772	0
MAR07776	0
MAR07778	0
MAR07780	0
MAR07784	0
MAR07789	0
MAR07791	0
MAR07929	0
MAR07933	0
MAR07944	0
MAR07947	0
MAR07949	0
MAR07953	0
MAR07956	0
MAR07960	0
MAR07963	0
MAR07966	0
MAR07969	0
MAR07981	0
MAR07983	0
MAR07985	0
MAR07988	0
MAR07989	0
MAR08030	0
MAR08058	0
MAR08060	0
MAR08234	0
MAR08236	0
MAR08239	0
MAR08347	0
MAR08350	0
MAR08351	0
MAR08358	0
MAR08369	0
MAR08382	0
MAR08526	0
MAR08553	0
MAR08594	0
MAR08651	0
MAR08681	0
MAR08715	0
MAR08716	0
MAR08719	0
MAR08722	0
MAR08737	0
MAR08851	0
MAR08855	0
MAR08859	0
MAR08886	0
MAR08888	0
MAR08906	0
MAR08914	0
MAR08915	0
MAR08919	0
MAR08921	0
MAR09177	0
MAR09200	0
MAR09625	0
MAR09626	0
MAR09627	0
MAR09628	0
MAR09629	0
MAR09630	0
MAR09631	0
MAR09632	0
MAR09633	0
MAR09634	0
MAR09716	0
MAR09724	0
MAR09732	0
MAR07108	0
MAR07110	0
MAR07112	0
MAR07114	0
MAR07116	0
MAR07118	0
MAR07120	0
MAR07122	0
MAR07124	0
MAR07126	0
MAR09023	0
MAR09024	0
MAR09032	0
MAR09808	0
MAR09809	0
MAR09810	0
MAR09811	0
MAR09812	0
MAR09813	0
MAR09814	0
MAR09815	0
MAR09816	0
MAR09033	0
MAR09034	0
MAR09035	0
MAR09036	0
MAR09037	0
MAR09038	0
MAR09039	0
MAR09040	0
MAR09041	0
MAR09042	0
MAR09043	0
MAR09044	0
MAR09045	0
MAR09046	0
MAR09047	0
MAR09048	0
MAR09049	0
MAR09050	0
MAR09051	0
MAR09052	0
MAR09053	0
MAR09054	0
MAR09055	0
MAR09056	0
MAR09058	0
MAR09061	0
MAR09062	0
MAR09063	0
MAR09064	0
MAR09065	0
MAR09066	0
MAR09067	0
MAR09068	0
MAR09069	0
MAR09070	0
MAR09071	0
MAR09072	0
MAR09073	0
MAR09074	0
MAR09075	0
MAR09076	0
MAR09077	0
MAR09078	0
MAR09079	0
MAR09080	0
MAR09081	0
MAR09082	0
MAR09083	0
MAR09084	0
MAR09085	0
MAR09086	0
MAR09087	0
MAR09088	0
MAR09089	0
MAR09090	0
MAR09091	0
MAR09092	0
MAR09093	0
MAR09094	0
MAR09095	0
MAR09096	0
MAR09097	0
MAR09098	0
MAR09099	0
MAR09100	0
MAR09101	0
MAR09102	0
MAR09103	0
MAR09104	0
MAR09105	0
MAR09106	0
MAR09107	0
MAR09108	0
MAR09109	0
MAR09110	0
MAR09111	0
MAR09113	0
MAR09114	0
MAR09115	0
MAR09116	0
MAR09117	0
MAR09118	0
MAR09119	0
MAR09120	0
MAR09121	0
MAR09122	0
MAR09123	0
MAR09124	0
MAR09125	0
MAR09126	0
MAR09127	0
MAR09128	0
MAR09129	0
MAR09130	0
MAR09131	0
MAR09132	0
MAR09133	0
MAR09134	0
MAR09135	0
MAR09136	0
MAR09137	0
MAR09138	0
MAR09139	0
MAR09140	0
MAR09141	0
MAR09142	0
MAR09143	0
MAR09144	0
MAR09145	0
MAR09146	0
MAR09147	0
MAR09148	0
MAR09149	0
MAR09150	0
MAR09151	0
MAR09152	0
MAR09153	0
MAR09154	0
MAR09155	0
MAR09156	0
MAR09157	0
MAR09158	0
MAR09159	0
MAR09160	0
MAR09161	0
MAR09162	0
MAR09163	0
MAR09164	0
MAR09165	0
MAR09166	0
MAR09167	0
MAR09168	0
MAR09169	0
MAR09171	0
MAR09172	0
MAR09201	0
MAR09202	0
MAR09203	0
MAR09204	0
MAR09205	0
MAR09206	0
MAR09207	0
MAR09208	0
MAR09209	0
MAR09210	0
MAR09211	0
MAR09212	0
MAR09213	0
MAR09214	0
MAR09215	0
MAR09216	0
MAR09217	0
MAR09218	0
MAR09219	0
MAR09220	0
MAR09221	0
MAR09222	0
MAR09223	0
MAR09224	0
MAR09225	0
MAR09226	0
MAR09227	0
MAR09228	0
MAR09229	0
MAR09230	0
MAR09231	0
MAR09232	0
MAR09233	0
MAR09234	0
MAR09235	0
MAR09236	0
MAR09237	0
MAR09238	0
MAR09239	0
MAR09240	0
MAR09241	0
MAR09242	0
MAR09243	0
MAR09244	0
MAR09245	0
MAR09246	0
MAR09247	0
MAR09248	0
MAR09249	0
MAR09250	0
MAR09251	0
MAR09252	0
MAR09253	0
MAR09254	0
MAR09255	0
MAR09256	0
MAR09257	0
MAR09258	0
MAR09259	0
MAR09260	0
MAR09261	0
MAR09262	0
MAR09263	0
MAR09264	0
MAR09265	0
MAR09266	0
MAR09267	0
MAR09268	0
MAR09269	0
MAR09270	0
MAR09271	0
MAR09272	0
MAR09273	0
MAR09275	0
MAR09276	0
MAR09277	0
MAR09278	0
MAR09279	0
MAR09280	0
MAR09281	0
MAR09282	0
MAR09283	0
MAR09284	0
MAR09285	0
MAR09286	0
MAR09287	0
MAR09288	0
MAR09289	0
MAR09290	0
MAR09291	0
MAR09292	0
MAR09293	0
MAR09294	0
MAR09295	0
MAR09296	0
MAR09297	0
MAR09298	0
MAR09299	0
MAR09300	0
MAR09301	0
MAR09302	0
MAR09303	0
MAR09304	0
MAR09305	0
MAR09306	0
MAR09307	0
MAR09308	0
MAR09309	0
MAR09310	0
MAR09311	0
MAR09312	0
MAR09313	0
MAR09314	0
MAR09315	0
MAR09316	0
MAR09317	0
MAR09318	0
MAR09319	0
MAR09320	0
MAR09321	0
MAR09322	0
MAR09323	0
MAR09324	0
MAR09325	0
MAR09326	0
MAR09327	0
MAR09328	0
MAR09329	0
MAR09330	0
MAR09331	0
MAR09332	0
MAR09333	0
MAR09334	0
MAR09335	0
MAR09336	0
MAR09337	0
MAR09338	0
MAR09339	0
MAR09340	0
MAR09341	0
MAR09342	0
MAR09343	0
MAR09344	0
MAR09345	0
MAR09346	0
MAR09347	0
MAR09348	0
MAR09349	0
MAR09350	0
MAR09351	0
MAR09352	0
MAR09353	0
MAR09354	0
MAR09355	0
MAR09356	0
MAR09357	0
MAR09358	0
MAR09359	0
MAR09360	0
MAR09361	0
MAR09362	0
MAR09363	0
MAR09364	0
MAR09365	0
MAR09366	0
MAR09367	0
MAR09368	0
MAR09369	0
MAR09370	0
MAR09371	0
MAR09372	0
MAR09373	0
MAR09374	0
MAR09375	0
MAR09376	0
MAR09377	0
MAR09378	0
MAR09379	0
MAR09380	0
MAR09381	0
MAR09382	0
MAR09383	0
MAR09384	0
MAR09385	0
MAR09386	0
MAR09387	0
MAR09388	0
MAR09389	0
MAR09390	0
MAR09391	0
MAR09392	0
MAR09393	0
MAR09394	0
MAR09395	0
MAR09396	0
MAR09397	0
MAR09398	0
MAR09399	0
MAR09400	0
MAR09401	0
MAR09404	0
MAR09405	0
MAR09406	0
MAR09407	0
MAR09408	0
MAR09409	0
MAR09410	0
MAR09411	0
MAR09412	0
MAR09413	0
MAR09414	0
MAR09415	0
MAR09416	0
MAR09417	0
MAR09418	0
MAR09419	0
MAR09420	0
MAR09421	0
MAR09422	0
MAR09423	0
MAR09424	0
MAR09425	0
MAR09426	0
MAR09427	0
MAR09428	0
MAR09429	0
MAR09430	0
MAR09431	0
MAR09432	0
MAR09433	0
MAR09434	0
MAR09435	0
MAR09436	0
MAR09437	0
MAR09438	0
MAR09439	0
MAR09440	0
MAR09441	0
MAR09442	0
MAR09443	0
MAR09444	0
MAR09445	0
MAR09446	0
MAR09447	0
MAR09448	0
MAR09449	0
MAR09450	0
MAR09451	0
MAR09452	0
MAR09453	0
MAR09454	0
MAR09455	0
MAR09456	0
MAR09457	0
MAR09458	0
MAR09460	0
MAR09461	0
MAR09462	0
MAR09463	0
MAR09681	0
MAR09682	0
MAR09683	0
MAR09684	0
MAR09685	0
MAR09686	0
MAR09687	0
MAR09688	0
MAR09689	0
MAR09690	0
MAR09691	0
MAR09692	0
MAR09693	0
MAR09694	0
MAR09695	0
MAR09696	0
MAR09697	0
MAR09698	0
MAR09699	0
MAR09700	0
MAR09701	0
MAR09702	0
MAR09703	0
MAR09704	0
MAR09705	0
MAR09706	0
MAR09707	0
MAR09708	0
MAR09709	0
MAR09710	0
MAR09711	0
MAR09712	0
MAR09713	0
MAR09714	0
MAR09715	0
MAR09721	0
MAR09729	0
MAR09730	0
MAR09725	0
MAR00031	0
MAR00032	0
MAR00021	0
MAR00022	0
MAR00023	0
MAR00033	0
MAR00034	0
MAR00035	0
MAR00036	0
MAR00037	0
MAR00038	0
MAR00039	0
MAR00040	0
MAR00041	0
MAR00042	0
MAR00043	0
MAR00044	0
MAR00045	0
MAR00046	0
MAR00047	0
MAR00048	0
MAR00049	0
MAR00050	0
MAR00051	0
MAR00052	0
MAR00053	0
MAR00054	0
MAR00055	0
MAR00056	0
MAR00057	0
MAR00058	0
MAR00059	0
MAR00060	0
MAR00061	0
MAR00062	0
MAR00063	0
MAR00064	0
MAR00065	0
MAR00066	0
MAR00067	0
MAR00068	0
MAR00069	0
MAR00070	0
MAR00071	0
MAR00072	0
MAR00073	0
MAR00074	0
MAR00075	0
MAR00076	0
MAR00077	0
MAR00078	0
MAR00079	0
MAR00080	0
MAR00081	0
MAR00082	0
MAR00083	0
MAR00084	0
MAR00085	0
MAR00086	0
MAR00087	0
MAR00088	0
MAR00089	0
MAR00090	0
MAR00091	0
MAR00092	0
MAR00093	0
MAR00094	0
MAR00095	0
MAR00096	0
MAR00097	0
MAR00098	0
MAR00099	0
MAR00100	0
MAR00101	0
MAR00102	0
MAR00103	0
MAR00104	0
MAR00105	0
MAR00106	0
MAR00107	0
MAR00108	0
MAR00109	0
MAR00110	0
MAR00111	0
MAR00112	0
MAR00113	0
MAR00114	0
MAR00115	0
MAR00116	0
MAR00117	0
MAR00118	0
MAR00119	0
MAR00120	0
MAR00121	0
MAR00122	0
MAR00123	0
MAR00124	0
MAR00125	0
MAR00126	0
MAR00127	0
MAR00128	0
MAR00129	0
MAR00130	0
MAR00131	0
MAR00132	0
MAR00133	0
MAR00134	0
MAR00135	0
MAR00136	0
MAR00137	0
MAR00138	0
MAR00139	0
MAR00140	0
MAR00141	0
MAR00142	0
MAR00143	0
MAR00144	0
MAR00145	0
MAR00146	0
MAR00147	0
MAR00148	0
MAR00149	0
MAR00150	0
MAR00151	0
MAR00152	0
MAR00181	0
MAR00186	0
MAR00205	0
MAR00218	0
MAR00219	0
MAR00220	0
MAR00221	0
MAR00222	0
MAR00227	0
MAR00228	0
MAR00229	0
MAR00251	0
MAR00252	0
MAR00285	0
MAR00286	0
MAR00315	0
MAR00316	0
MAR00333	0
MAR00334	0
MAR00441	0
MAR00442	0
MAR00443	0
MAR00447	0
MAR00451	0
MAR00452	0
MAR00455	0
MAR00465	0
MAR00471	0
MAR00472	0
MAR00473	0
MAR00474	0
MAR00475	0
MAR00480	0
MAR00485	0
MAR00554	0
MAR00562	0
MAR00563	0
MAR00564	0
MAR00565	0
MAR00566	0
MAR00567	0
MAR00568	0
MAR00569	0
MAR00570	0
MAR00571	0
MAR00572	0
MAR00573	0
MAR00574	0
MAR00575	0
MAR00576	0
MAR00577	0
MAR00583	0
MAR00585	0
MAR00595	0
MAR00603	0
MAR00606	0
MAR00608	0
MAR00609	0
MAR00611	0
MAR00617	0
MAR00618	0
MAR00619	0
MAR00620	0
MAR00621	0
MAR00624	0
MAR00626	0
MAR00628	0
MAR00631	0
MAR00637	0
MAR00639	0
MAR00650	0
MAR00655	0
MAR00656	0
MAR00658	0
MAR00659	0
MAR00661	0
MAR00662	0
MAR00666	0
MAR00693	0
MAR00694	0
MAR00695	0
MAR00696	0
MAR00697	0
MAR00698	0
MAR00699	0
MAR00700	0
MAR00701	0
MAR00702	0
MAR00704	0
MAR00711	0
MAR00714	0
MAR00720	0
MAR00721	0
MAR00722	0
MAR00723	0
MAR00724	0
MAR00725	0
MAR00726	0
MAR00727	0
MAR00728	0
MAR00729	0
MAR00737	0
MAR00739	0
MAR00740	0
MAR00742	0
MAR00743	0
MAR00745	0
MAR00747	0
MAR00749	0
MAR00751	0
MAR00752	0
MAR00755	0
MAR00756	0
MAR00757	0
MAR00759	0
MAR00764	0
MAR00772	0
MAR00774	0
MAR00776	0
MAR00777	0
MAR00778	0
MAR00780	0
MAR00784	0
MAR00785	0
MAR00788	0
MAR00789	0
MAR00799	0
MAR00800	0
MAR00818	0
MAR00833	0
MAR00869	0
MAR00872	0
MAR00874	0
MAR00916	0
MAR00922	0
MAR00923	0
MAR00927	0
MAR00930	0
MAR00952	0
MAR00965	0
MAR00968	0
MAR00970	0
MAR00972	0
MAR00974	0
MAR00975	0
MAR00977	0
MAR00978	0
MAR00982	0
MAR01001	0
MAR01005	0
MAR01009	0
MAR01012	0
MAR01019	0
MAR01024	0
MAR01031	0
MAR01032	0
MAR01036	0
MAR01038	0
MAR01044	0
MAR01046	0
MAR01047	0
MAR01051	0
MAR01052	0
MAR01056	0
MAR01060	0
MAR01076	0
MAR01078	0
MAR01083	0
MAR01118	0
MAR01141	0
MAR01169	0
MAR01314	0
MAR01340	0
MAR01348	0
MAR01349	0
MAR01351	0
MAR01353	0
MAR01354	0
MAR01368	0
MAR01369	0
MAR01371	0
MAR01372	0
MAR01377	0
MAR01378	0
MAR01380	0
MAR01381	0
MAR01385	0
MAR01386	0
MAR01396	0
MAR01397	0
MAR01399	0
MAR01400	0
MAR01435	0
MAR01438	0
MAR01439	0
MAR01441	0
MAR01442	0
MAR01444	0
MAR01446	0
MAR01447	0
MAR01449	0
MAR01450	0
MAR01452	0
MAR01453	0
MAR01455	0
MAR01456	0
MAR01458	0
MAR01461	0
MAR01462	0
MAR01463	0
MAR01464	0
MAR01466	0
MAR01468	0
MAR01469	0
MAR01471	0
MAR01472	0
MAR01474	0
MAR01475	0
MAR01476	0
MAR01480	0
MAR01481	0
MAR01482	0
MAR01483	0
MAR01485	0
MAR01486	0
MAR01487	0
MAR01488	0
MAR01489	0
MAR01491	0
MAR01492	0
MAR01497	0
MAR01498	0
MAR01499	0
MAR01501	0
MAR01506	0
MAR01507	0
MAR01508	0
MAR01510	0
MAR01511	0
MAR01513	0
MAR01514	0
MAR01515	0
MAR01517	0
MAR01518	0
MAR01520	0
MAR01521	0
MAR01522	0
MAR01523	0
MAR01524	0
MAR01525	0
MAR01527	0
MAR01528	0
MAR01529	0
MAR01534	0
MAR01537	0
MAR01541	0
MAR01542	0
MAR01554	0
MAR01555	0
MAR01556	0
MAR01559	0
MAR01560	0
MAR01561	0
MAR01562	0
MAR01563	0
MAR01564	0
MAR01566	0
MAR01567	0
MAR01569	0
MAR01571	0
MAR01574	0
MAR01575	0
MAR01578	0
MAR01579	0
MAR01580	0
MAR01582	0
MAR01583	0
MAR01586	0
MAR01587	0
MAR01588	0
MAR01591	0
MAR01594	0
MAR01596	0
MAR01597	0
MAR01600	0
MAR01601	0
MAR01603	0
MAR01606	0
MAR01607	0
MAR01612	0
MAR01615	0
MAR01616	0
MAR01617	0
MAR01618	0
MAR01621	0
MAR01626	0
MAR01628	0
MAR01633	0
MAR01634	0
MAR01636	0
MAR01640	0
MAR01641	0
MAR01643	0
MAR01645	0
MAR01647	0
MAR01648	0
MAR01649	0
MAR01650	0
MAR01654	0
MAR01655	0
MAR01657	0
MAR01658	0
MAR01661	0
MAR01664	0
MAR01669	0
MAR01671	0
MAR01674	0
MAR01675	0
MAR01677	0
MAR01680	0
MAR01683	0
MAR01686	0
MAR01688	0
MAR01690	0
MAR01698	0
MAR01705	0
MAR01707	0
MAR01709	0
MAR01711	0
MAR01712	0
MAR01713	0
MAR01714	0
MAR01715	0
MAR01719	0
MAR01721	0
MAR01724	0
MAR01728	0
MAR01731	0
MAR01732	0
MAR01733	0
MAR01734	0
MAR01736	0
MAR01755	0
MAR01757	0
MAR01763	0
MAR01773	0
MAR01775	0
MAR01779	0
MAR01780	0
MAR01782	0
MAR01788	0
MAR01789	0
MAR01791	0
MAR01793	0
MAR01795	0
MAR01799	0
MAR01801	0
MAR01808	0
MAR01812	0
MAR01814	0
MAR01816	0
MAR01818	0
MAR01820	0
MAR01821	0
MAR01822	0
MAR01823	0
MAR01824	0
MAR01825	0
MAR01826	0
MAR01827	0
MAR01828	0
MAR01829	0
MAR01849	0
MAR01851	0
MAR01856	0
MAR01858	0
MAR01860	0
MAR01869	0
MAR01871	0
MAR01873	0
MAR01912	0
MAR01918	0
MAR01921	0
MAR01922	0
MAR01923	0
MAR01938	0
MAR01939	0
MAR01946	0
MAR01947	0
MAR01954	0
MAR01955	0
MAR01956	0
MAR01957	0
MAR01961	0
MAR01964	0
MAR01965	0
MAR01966	0
MAR01972	0
MAR01975	0
MAR01984	0
MAR01986	0
MAR02006	0
MAR02021	0
MAR02023	0
MAR02026	0
MAR02027	0
MAR02028	0
MAR02035	0
MAR02119	0
MAR02120	0
MAR02121	0
MAR02122	0
MAR02123	0
MAR02124	0
MAR02125	0
MAR02126	0
MAR02128	0
MAR02146	0
MAR02147	0
MAR02148	0
MAR02149	0
MAR02183	0
MAR02184	0
MAR02185	0
MAR02186	0
MAR02187	0
MAR02188	0
MAR02189	0
MAR02192	0
MAR02195	0
MAR02196	0
MAR02197	0
MAR02198	0
MAR02200	0
MAR02206	0
MAR02207	0
MAR02216	0
MAR02220	0
MAR02221	0
MAR02222	0
MAR02223	0
MAR02224	0
MAR02225	0
MAR02226	0
MAR02271	0
MAR02272	0
MAR02273	0
MAR02274	0
MAR02275	0
MAR02276	0
MAR02277	0
MAR02278	0
MAR02279	0
MAR02280	0
MAR02283	0
MAR02285	0
MAR02290	0
MAR02291	0
MAR02297	0
MAR02298	0
MAR02299	0
MAR02300	0
MAR02301	0
MAR02302	0
MAR02303	0
MAR02304	0
MAR02306	0
MAR02308	0
MAR02310	0
MAR02312	0
MAR02313	0
MAR02314	0
MAR02316	0
MAR02318	0
MAR02320	0
MAR02322	0
MAR02323	0
MAR02325	0
MAR02327	0
MAR02329	0
MAR02331	0
MAR02333	0
MAR02335	0
MAR02337	0
MAR02339	0
MAR02340	0
MAR02341	0
MAR02346	0
MAR02351	0
MAR02352	0
MAR02357	0
MAR02358	0
MAR02360	0
MAR02366	0
MAR02367	0
MAR02369	0
MAR02370	0
MAR02372	0
MAR02373	0
MAR02375	0
MAR02377	0
MAR02379	0
MAR02381	0
MAR02382	0
MAR02384	0
MAR02385	0
MAR02386	0
MAR02388	0
MAR02390	0
